store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,inventory_capacity
19,1,1,30.065829414831562,74.14430463589854,store19@abohar.com,9997838190,2024-09-30 09:00:00,2024-09-30 21:00:00,3493
20,1,1,30.180952305758016,74.16716303217254,store20@abohar.com,9816168105,2024-09-30 09:00:00,2024-09-30 21:00:00,1027
21,1,19,19.854085852876263,75.36986363336835,store21@aurangabad.com,9812068603,2024-09-30 09:00:00,2024-09-30 21:00:00,4904
22,1,19,19.878159811218676,75.34933560119751,store22@aurangabad.com,9888106189,2024-09-30 09:00:00,2024-09-30 21:00:00,4987
23,1,19,19.79221451449493,75.38758418842423,store23@aurangabad.com,9641933550,2024-09-30 09:00:00,2024-09-30 21:00:00,2441
24,1,19,19.88799167140065,75.36212215422638,store24@aurangabad.com,9530394317,2024-09-30 09:00:00,2024-09-30 21:00:00,3219
25,1,19,19.88225462499659,75.38587793622686,store25@aurangabad.com,9131958945,2024-09-30 09:00:00,2024-09-30 21:00:00,4064
26,1,19,19.90350193717434,75.33683022306029,store26@aurangabad.com,9556293504,2024-09-30 09:00:00,2024-09-30 21:00:00,3404
27,1,19,19.91298652861266,75.29118214295086,store27@aurangabad.com,9100313547,2024-09-30 09:00:00,2024-09-30 21:00:00,1987
28,1,19,19.899182773120398,75.36515226351946,store28@aurangabad.com,9283144650,2024-09-30 09:00:00,2024-09-30 21:00:00,1421
29,1,19,19.896199071571548,75.31580130138492,store29@aurangabad.com,9122076034,2024-09-30 09:00:00,2024-09-30 21:00:00,2731
30,1,19,19.962107079575066,75.38422427465993,store30@aurangabad.com,9440735456,2024-09-30 09:00:00,2024-09-30 21:00:00,4562
31,1,20,24.773806393160125,84.41563302519427,store31@aurangabad.com,9001418745,2024-09-30 09:00:00,2024-09-30 21:00:00,3777
32,1,20,24.770887802419264,84.3533320664726,store32@aurangabad.com,9206837190,2024-09-30 09:00:00,2024-09-30 21:00:00,1118
33,1,20,24.674247406592514,84.42825520780863,store33@aurangabad.com,9221393430,2024-09-30 09:00:00,2024-09-30 21:00:00,2643
34,1,20,24.739248741558164,84.40033002063701,store34@aurangabad.com,9319733611,2024-09-30 09:00:00,2024-09-30 21:00:00,4726
35,1,20,24.780652517936232,84.5165301681838,store35@aurangabad.com,9261608619,2024-09-30 09:00:00,2024-09-30 21:00:00,2841
36,1,20,24.74325673572123,84.34672703761865,store36@aurangabad.com,9381606522,2024-09-30 09:00:00,2024-09-30 21:00:00,3169
37,1,20,24.80398848475388,84.3038785673774,store37@aurangabad.com,9263603545,2024-09-30 09:00:00,2024-09-30 21:00:00,2393
38,1,20,24.749751655298294,84.3777608404412,store38@aurangabad.com,9810231857,2024-09-30 09:00:00,2024-09-30 21:00:00,4575
39,1,20,24.732745966939483,84.37214576512973,store39@aurangabad.com,9368814955,2024-09-30 09:00:00,2024-09-30 21:00:00,2592
40,1,20,24.73893739117394,84.34260743712001,store40@aurangabad.com,9753233282,2024-09-30 09:00:00,2024-09-30 21:00:00,4832
41,1,8,26.47017408181807,74.64916173580386,store41@ajmer.com,9994982762,2024-09-30 09:00:00,2024-09-30 21:00:00,2234
42,1,8,26.428815267463797,74.63903646171141,store42@ajmer.com,9670391957,2024-09-30 09:00:00,2024-09-30 21:00:00,3800
43,1,8,26.457108178111756,74.64040121879535,store43@ajmer.com,9994468148,2024-09-30 09:00:00,2024-09-30 21:00:00,4481
44,1,8,26.49730637901972,74.54752018079047,store44@ajmer.com,9623923861,2024-09-30 09:00:00,2024-09-30 21:00:00,4371
45,1,8,26.455986734155186,74.64325288560968,store45@ajmer.com,9258162457,2024-09-30 09:00:00,2024-09-30 21:00:00,2461
46,1,8,26.59121185060535,74.61886363312284,store46@ajmer.com,9516190549,2024-09-30 09:00:00,2024-09-30 21:00:00,4994
47,1,8,26.512346472989904,74.50226012777765,store47@ajmer.com,9965599301,2024-09-30 09:00:00,2024-09-30 21:00:00,3079
48,1,8,26.452843445092224,74.64109764451015,store48@ajmer.com,9219055705,2024-09-30 09:00:00,2024-09-30 21:00:00,4978
49,1,8,26.357374191584686,74.51131680066075,store49@ajmer.com,9748847320,2024-09-30 09:00:00,2024-09-30 21:00:00,3195
50,1,8,26.473734887328412,74.63846219755614,store50@ajmer.com,9286676381,2024-09-30 09:00:00,2024-09-30 21:00:00,2522
51,1,15,30.350079398178025,76.76957473298923,store51@ambala.com,9649263044,2024-09-30 09:00:00,2024-09-30 21:00:00,4420
52,1,15,30.37694468337662,76.80731783854938,store52@ambala.com,9836954997,2024-09-30 09:00:00,2024-09-30 21:00:00,1510
53,1,15,30.365695873787363,76.80636762963668,store53@ambala.com,9608432664,2024-09-30 09:00:00,2024-09-30 21:00:00,2116
54,1,15,30.391069214404983,76.85925353091297,store54@ambala.com,9748232120,2024-09-30 09:00:00,2024-09-30 21:00:00,2930
55,1,15,30.43883093552193,76.90829759132494,store55@ambala.com,9058298100,2024-09-30 09:00:00,2024-09-30 21:00:00,4138
56,1,15,30.34182811805082,76.86263912838952,store56@ambala.com,9745755905,2024-09-30 09:00:00,2024-09-30 21:00:00,3422
57,1,15,30.31357501656156,76.8583110918844,store57@ambala.com,9852362396,2024-09-30 09:00:00,2024-09-30 21:00:00,2179
58,1,15,30.325589300414265,76.72822518189135,store58@ambala.com,9612657945,2024-09-30 09:00:00,2024-09-30 21:00:00,1582
59,1,15,30.336969283996602,76.8754000255857,store59@ambala.com,9968169373,2024-09-30 09:00:00,2024-09-30 21:00:00,2886
60,1,15,30.32308436004852,76.77696470572684,store60@ambala.com,9446860592,2024-09-30 09:00:00,2024-09-30 21:00:00,3635
61,1,5,19.088787827353606,74.52684369188833,store61@ahmadnagar.com,9315242219,2024-09-30 09:00:00,2024-09-30 21:00:00,1723
62,1,5,19.197029099722837,74.83354567618889,store62@ahmadnagar.com,9148797315,2024-09-30 09:00:00,2024-09-30 21:00:00,2954
63,1,5,19.103678348639693,74.72153568139952,store63@ahmadnagar.com,9185576041,2024-09-30 09:00:00,2024-09-30 21:00:00,4953
64,1,5,19.030955423074584,74.91297178627451,store64@ahmadnagar.com,9916003715,2024-09-30 09:00:00,2024-09-30 21:00:00,4565
65,1,5,18.986844685721266,74.80695709837578,store65@ahmadnagar.com,9542293982,2024-09-30 09:00:00,2024-09-30 21:00:00,4454
66,1,5,18.99184710103808,74.81040699407157,store66@ahmadnagar.com,9879322600,2024-09-30 09:00:00,2024-09-30 21:00:00,4336
67,1,5,19.064790072250346,74.79396474806066,store67@ahmadnagar.com,9958849063,2024-09-30 09:00:00,2024-09-30 21:00:00,4648
68,1,5,19.15322152211768,74.82290682825564,store68@ahmadnagar.com,9382226691,2024-09-30 09:00:00,2024-09-30 21:00:00,3917
69,1,5,19.03956452403337,74.96042972373434,store69@ahmadnagar.com,9102128010,2024-09-30 09:00:00,2024-09-30 21:00:00,2416
70,1,5,19.128957874695732,74.73657865948476,store70@ahmadnagar.com,9978307555,2024-09-30 09:00:00,2024-09-30 21:00:00,3372
71,1,23,34.30195606541927,74.39335108390759,store71@baramula.com,9961905716,2024-09-30 09:00:00,2024-09-30 21:00:00,1231
72,1,23,34.15770022807351,74.5173435950455,store72@baramula.com,9015819940,2024-09-30 09:00:00,2024-09-30 21:00:00,2356
73,1,23,34.26249584613053,74.49972110957138,store73@baramula.com,9431809784,2024-09-30 09:00:00,2024-09-30 21:00:00,1336
74,1,23,34.15903690663238,74.11672429454296,store74@baramula.com,9906370054,2024-09-30 09:00:00,2024-09-30 21:00:00,2437
75,1,23,34.04522817619856,74.37764575712184,store75@baramula.com,9712845725,2024-09-30 09:00:00,2024-09-30 21:00:00,3458
76,1,23,34.128647012010504,74.41619948866213,store76@baramula.com,9949025454,2024-09-30 09:00:00,2024-09-30 21:00:00,3855
77,1,23,34.38090148405914,74.38986425108904,store77@baramula.com,9638449953,2024-09-30 09:00:00,2024-09-30 21:00:00,2131
78,1,23,33.99836976656514,74.3899015821879,store78@baramula.com,9400029907,2024-09-30 09:00:00,2024-09-30 21:00:00,1337
79,1,23,34.144006937290285,74.20405949514797,store79@baramula.com,9364934295,2024-09-30 09:00:00,2024-09-30 21:00:00,3689
80,1,23,34.21375219283342,74.14832659291851,store80@baramula.com,9927275149,2024-09-30 09:00:00,2024-09-30 21:00:00,2493
81,1,10,9.491959282961805,76.37110407641524,store81@alappuzha.com,9036915907,2024-09-30 09:00:00,2024-09-30 21:00:00,3773
82,1,10,9.487768903481268,76.32856078320927,store82@alappuzha.com,9520911723,2024-09-30 09:00:00,2024-09-30 21:00:00,3297
83,1,10,9.47412778072834,76.27825242313175,store83@alappuzha.com,9851203940,2024-09-30 09:00:00,2024-09-30 21:00:00,4293
84,1,10,9.49373345760387,76.33707092834253,store84@alappuzha.com,9063052704,2024-09-30 09:00:00,2024-09-30 21:00:00,4046
85,1,10,9.46236729569546,76.20716439924215,store85@alappuzha.com,9033074313,2024-09-30 09:00:00,2024-09-30 21:00:00,4183
86,1,10,9.532785499999179,76.3453379456754,store86@alappuzha.com,9646479184,2024-09-30 09:00:00,2024-09-30 21:00:00,1371
87,1,10,9.572252473405154,76.35888265730877,store87@alappuzha.com,9698497211,2024-09-30 09:00:00,2024-09-30 21:00:00,3285
88,1,10,9.47615400896068,76.35739564484238,store88@alappuzha.com,9128489164,2024-09-30 09:00:00,2024-09-30 21:00:00,3852
89,1,10,9.528428659840968,76.36123975713738,store89@alappuzha.com,9827688117,2024-09-30 09:00:00,2024-09-30 21:00:00,1260
90,1,10,9.398630954106116,76.37807628954128,store90@alappuzha.com,9746126411,2024-09-30 09:00:00,2024-09-30 21:00:00,1920
91,1,12,26.491804713578034,89.537157712762,store91@alipurduar.com,9107472732,2024-09-30 09:00:00,2024-09-30 21:00:00,1439
92,1,12,26.483900829870457,89.5172110665178,store92@alipurduar.com,9895204666,2024-09-30 09:00:00,2024-09-30 21:00:00,4827
93,1,12,26.432049748333615,89.50110283403588,store93@alipurduar.com,9498534279,2024-09-30 09:00:00,2024-09-30 21:00:00,4093
94,1,12,26.484001355333117,89.52436879446279,store94@alipurduar.com,9789130847,2024-09-30 09:00:00,2024-09-30 21:00:00,1360
95,1,12,26.48839688439101,89.49634010618749,store95@alipurduar.com,9441155618,2024-09-30 09:00:00,2024-09-30 21:00:00,1167
96,1,12,26.48569452544831,89.52307785034985,store96@alipurduar.com,9138834586,2024-09-30 09:00:00,2024-09-30 21:00:00,3241
97,1,12,26.476262013759257,89.50538333631232,store97@alipurduar.com,9816586685,2024-09-30 09:00:00,2024-09-30 21:00:00,3590
98,1,12,26.438820912785197,89.49117121322524,store98@alipurduar.com,9294663963,2024-09-30 09:00:00,2024-09-30 21:00:00,1817
99,1,12,26.459323245318856,89.59267825790047,store99@alipurduar.com,9670926726,2024-09-30 09:00:00,2024-09-30 21:00:00,4991
100,1,12,26.476101455281714,89.51499852602443,store100@alipurduar.com,9359616450,2024-09-30 09:00:00,2024-09-30 21:00:00,2269
101,2,10,9.508043470443534,76.3309051102567,store101@alappuzha.com,9968680683,2024-09-30 09:00:00,2024-09-30 21:00:00,1271
102,2,10,9.493823090487098,76.3232776742477,store102@alappuzha.com,9851202952,2024-09-30 09:00:00,2024-09-30 21:00:00,4559
103,2,10,9.388124299396763,76.24611153813369,store103@alappuzha.com,9153542463,2024-09-30 09:00:00,2024-09-30 21:00:00,1457
104,2,10,9.511473980421354,76.44331542088881,store104@alappuzha.com,9811334039,2024-09-30 09:00:00,2024-09-30 21:00:00,4053
105,2,10,9.508457502265271,76.30427353886608,store105@alappuzha.com,9955906478,2024-09-30 09:00:00,2024-09-30 21:00:00,3318
106,2,10,9.506012458861058,76.32130331834021,store106@alappuzha.com,9469681926,2024-09-30 09:00:00,2024-09-30 21:00:00,3593
107,2,10,9.484555983359515,76.36704918165924,store107@alappuzha.com,9143843468,2024-09-30 09:00:00,2024-09-30 21:00:00,2018
108,2,10,9.477286887062661,76.2520209665653,store108@alappuzha.com,9514449101,2024-09-30 09:00:00,2024-09-30 21:00:00,2474
109,2,10,9.482629466620226,76.35524960624606,store109@alappuzha.com,9391722208,2024-09-30 09:00:00,2024-09-30 21:00:00,2335
110,2,10,9.590350537436764,76.37081979219663,store110@alappuzha.com,9184027991,2024-09-30 09:00:00,2024-09-30 21:00:00,2497
111,2,24,23.11426213644738,87.98049512389768,store111@barddhaman.com,9816810611,2024-09-30 09:00:00,2024-09-30 21:00:00,1384
112,2,24,23.16198159276425,87.93292009796731,store112@barddhaman.com,9031619720,2024-09-30 09:00:00,2024-09-30 21:00:00,3415
113,2,24,23.131960150223257,87.70382842003812,store113@barddhaman.com,9201338547,2024-09-30 09:00:00,2024-09-30 21:00:00,1555
114,2,24,23.24609132769175,87.77983858032854,store114@barddhaman.com,9118893240,2024-09-30 09:00:00,2024-09-30 21:00:00,1921
115,2,24,23.38222953294664,87.81115662645324,store115@barddhaman.com,9267778168,2024-09-30 09:00:00,2024-09-30 21:00:00,1810
116,2,24,23.40478767980841,87.85410830190966,store116@barddhaman.com,9506815957,2024-09-30 09:00:00,2024-09-30 21:00:00,1720
117,2,24,23.20907258827045,87.93972568520414,store117@barddhaman.com,9537275870,2024-09-30 09:00:00,2024-09-30 21:00:00,3121
118,2,24,23.379983322481507,87.73050803739156,store118@barddhaman.com,9414307278,2024-09-30 09:00:00,2024-09-30 21:00:00,2846
119,2,24,23.261785259390578,87.87407274293955,store119@barddhaman.com,9871697948,2024-09-30 09:00:00,2024-09-30 21:00:00,2439
120,2,24,23.253834303152033,87.8479978252365,store120@barddhaman.com,9873957093,2024-09-30 09:00:00,2024-09-30 21:00:00,3378
121,2,6,23.107025760999388,72.57310471319717,store121@ahmedabad.com,9048838517,2024-09-30 09:00:00,2024-09-30 21:00:00,4470
122,2,6,23.103785714969835,72.57747514671546,store122@ahmedabad.com,9556033796,2024-09-30 09:00:00,2024-09-30 21:00:00,4833
123,2,6,23.07081001508445,72.48313735002272,store123@ahmedabad.com,9226126060,2024-09-30 09:00:00,2024-09-30 21:00:00,3610
124,2,6,23.095128206260387,72.56256421783014,store124@ahmedabad.com,9808647493,2024-09-30 09:00:00,2024-09-30 21:00:00,3162
125,2,6,23.09814126081767,72.64455857837332,store125@ahmedabad.com,9741505599,2024-09-30 09:00:00,2024-09-30 21:00:00,2568
126,2,6,23.06456659419156,72.62257769821191,store126@ahmedabad.com,9154373234,2024-09-30 09:00:00,2024-09-30 21:00:00,3211
127,2,6,22.88830126922962,72.6455727222536,store127@ahmedabad.com,9400441886,2024-09-30 09:00:00,2024-09-30 21:00:00,3136
128,2,6,22.885510742094645,72.60804174960502,store128@ahmedabad.com,9775191541,2024-09-30 09:00:00,2024-09-30 21:00:00,4572
129,2,6,23.13577277948992,72.5752698731115,store129@ahmedabad.com,9766197771,2024-09-30 09:00:00,2024-09-30 21:00:00,3965
130,2,6,22.950891815836584,72.6659556126143,store130@ahmedabad.com,9825120491,2024-09-30 09:00:00,2024-09-30 21:00:00,2113
131,2,12,26.486756476588926,89.51081038651152,store131@alipurduar.com,9564377636,2024-09-30 09:00:00,2024-09-30 21:00:00,3581
132,2,12,26.420284159120094,89.49395732837036,store132@alipurduar.com,9103713846,2024-09-30 09:00:00,2024-09-30 21:00:00,2642
133,2,12,26.483766316826138,89.5168457098808,store133@alipurduar.com,9066289636,2024-09-30 09:00:00,2024-09-30 21:00:00,1762
134,2,12,26.551542887996472,89.59434281036057,store134@alipurduar.com,9063496940,2024-09-30 09:00:00,2024-09-30 21:00:00,1148
135,2,12,26.477868323044092,89.45263489444866,store135@alipurduar.com,9567106149,2024-09-30 09:00:00,2024-09-30 21:00:00,1938
136,2,12,26.40692147080414,89.56442069843666,store136@alipurduar.com,9465541481,2024-09-30 09:00:00,2024-09-30 21:00:00,1154
137,2,12,26.511426019849186,89.47500920653694,store137@alipurduar.com,9195073572,2024-09-30 09:00:00,2024-09-30 21:00:00,4266
138,2,12,26.483831370344458,89.54014134305898,store138@alipurduar.com,9527339233,2024-09-30 09:00:00,2024-09-30 21:00:00,4921
139,2,12,26.491345430314023,89.5309080620527,store139@alipurduar.com,9883134510,2024-09-30 09:00:00,2024-09-30 21:00:00,1655
140,2,12,26.484254528526147,89.5219931357594,store140@alipurduar.com,9105999348,2024-09-30 09:00:00,2024-09-30 21:00:00,3095
141,2,1,30.158640787520135,74.10735722484137,store141@abohar.com,9150976951,2024-09-30 09:00:00,2024-09-30 21:00:00,1595
142,2,1,30.079741986181453,74.20922274986565,store142@abohar.com,9127499935,2024-09-30 09:00:00,2024-09-30 21:00:00,2145
143,2,1,30.2095067676902,74.1383381424144,store143@abohar.com,9189157294,2024-09-30 09:00:00,2024-09-30 21:00:00,4680
144,2,1,30.14494586071529,74.1945995056406,store144@abohar.com,9711957709,2024-09-30 09:00:00,2024-09-30 21:00:00,2668
145,2,1,30.11221807764911,74.1299664628693,store145@abohar.com,9131862071,2024-09-30 09:00:00,2024-09-30 21:00:00,4931
146,2,1,30.144686283131083,74.18900595440857,store146@abohar.com,9753873753,2024-09-30 09:00:00,2024-09-30 21:00:00,3670
147,2,1,30.215596469900284,74.13746172779364,store147@abohar.com,9460489924,2024-09-30 09:00:00,2024-09-30 21:00:00,4319
148,2,1,30.065443600388285,74.19522555164819,store148@abohar.com,9620506374,2024-09-30 09:00:00,2024-09-30 21:00:00,4770
149,2,1,30.17513178017293,74.22925152418034,store149@abohar.com,9844389139,2024-09-30 09:00:00,2024-09-30 21:00:00,1501
150,2,1,30.113868132632355,74.13981761200333,store150@abohar.com,9992698771,2024-09-30 09:00:00,2024-09-30 21:00:00,1191
151,2,14,27.764579421867886,76.59718319714993,store151@alwar.com,9810611259,2024-09-30 09:00:00,2024-09-30 21:00:00,4890
152,2,14,27.644847529661853,76.7401017237077,store152@alwar.com,9271799978,2024-09-30 09:00:00,2024-09-30 21:00:00,2845
153,2,14,27.446873128426237,76.468204531387,store153@alwar.com,9848616025,2024-09-30 09:00:00,2024-09-30 21:00:00,3705
154,2,14,27.806478261561235,76.63037253295528,store154@alwar.com,9209935068,2024-09-30 09:00:00,2024-09-30 21:00:00,4858
155,2,14,27.354919668749304,76.4994073097376,store155@alwar.com,9332324436,2024-09-30 09:00:00,2024-09-30 21:00:00,1061
156,2,14,27.635829822002684,76.44761887633983,store156@alwar.com,9260513157,2024-09-30 09:00:00,2024-09-30 21:00:00,1380
157,2,14,27.615382692369536,76.5569039391542,store157@alwar.com,9476094302,2024-09-30 09:00:00,2024-09-30 21:00:00,3167
158,2,14,27.566369293145268,76.61015856008903,store158@alwar.com,9611533332,2024-09-30 09:00:00,2024-09-30 21:00:00,4638
159,2,14,27.47239458979499,76.49804881476108,store159@alwar.com,9049864740,2024-09-30 09:00:00,2024-09-30 21:00:00,2025
160,2,14,27.45506596417441,76.44457888438455,store160@alwar.com,9048464137,2024-09-30 09:00:00,2024-09-30 21:00:00,1478
161,2,17,31.631795222104817,74.89963432323259,store161@amritsar.com,9536018610,2024-09-30 09:00:00,2024-09-30 21:00:00,4275
162,2,17,31.61474726155838,74.87257449905523,store162@amritsar.com,9625853720,2024-09-30 09:00:00,2024-09-30 21:00:00,2865
163,2,17,31.542010808845784,74.9785903348033,store163@amritsar.com,9012407407,2024-09-30 09:00:00,2024-09-30 21:00:00,3690
164,2,17,31.5881367071075,74.829594520538,store164@amritsar.com,9414318972,2024-09-30 09:00:00,2024-09-30 21:00:00,4400
165,2,17,31.597699569834163,74.80362467070564,store165@amritsar.com,9535254589,2024-09-30 09:00:00,2024-09-30 21:00:00,1751
166,2,17,31.47437853030124,74.77755616462602,store166@amritsar.com,9039865763,2024-09-30 09:00:00,2024-09-30 21:00:00,4238
167,2,17,31.551032943965666,74.87554910128442,store167@amritsar.com,9009854520,2024-09-30 09:00:00,2024-09-30 21:00:00,1813
168,2,17,31.629649154120802,74.8672842409868,store168@amritsar.com,9451021519,2024-09-30 09:00:00,2024-09-30 21:00:00,4025
169,2,17,31.588132842129347,74.78366172663847,store169@amritsar.com,9967390663,2024-09-30 09:00:00,2024-09-30 21:00:00,2400
170,2,17,31.615009712943866,74.90526274646462,store170@amritsar.com,9214900197,2024-09-30 09:00:00,2024-09-30 21:00:00,4480
171,2,20,24.74272351643273,84.37753956862039,store171@aurangabad.com,9603246785,2024-09-30 09:00:00,2024-09-30 21:00:00,1681
172,2,20,24.66290255164273,84.43509222008107,store172@aurangabad.com,9241153307,2024-09-30 09:00:00,2024-09-30 21:00:00,3359
173,2,20,24.74808878031777,84.37991073372885,store173@aurangabad.com,9707201468,2024-09-30 09:00:00,2024-09-30 21:00:00,4522
174,2,20,24.757395775159196,84.40030733697722,store174@aurangabad.com,9594701301,2024-09-30 09:00:00,2024-09-30 21:00:00,4440
175,2,20,24.684711450956307,84.49294835578642,store175@aurangabad.com,9010832652,2024-09-30 09:00:00,2024-09-30 21:00:00,3391
176,2,20,24.82203321408753,84.36867867552355,store176@aurangabad.com,9415722514,2024-09-30 09:00:00,2024-09-30 21:00:00,4089
177,2,20,24.80056591486368,84.26998371970855,store177@aurangabad.com,9576221185,2024-09-30 09:00:00,2024-09-30 21:00:00,4148
178,2,20,24.824557440896886,84.47493142805286,store178@aurangabad.com,9994327202,2024-09-30 09:00:00,2024-09-30 21:00:00,4937
179,2,20,24.828723557592884,84.3096108386295,store179@aurangabad.com,9626019923,2024-09-30 09:00:00,2024-09-30 21:00:00,4832
180,2,20,24.837678445571733,84.43890116830887,store180@aurangabad.com,9676555152,2024-09-30 09:00:00,2024-09-30 21:00:00,3415
181,2,8,26.4562435347546,74.64761032912976,store181@ajmer.com,9965476546,2024-09-30 09:00:00,2024-09-30 21:00:00,1073
182,2,8,26.461124567153277,74.67256024568239,store182@ajmer.com,9474902052,2024-09-30 09:00:00,2024-09-30 21:00:00,3086
183,2,8,26.297861856092783,74.5215504227022,store183@ajmer.com,9366344891,2024-09-30 09:00:00,2024-09-30 21:00:00,4587
184,2,8,26.443625478574443,74.62059229328767,store184@ajmer.com,9768667420,2024-09-30 09:00:00,2024-09-30 21:00:00,2334
185,2,8,26.319737396814848,74.62967736488211,store185@ajmer.com,9872694109,2024-09-30 09:00:00,2024-09-30 21:00:00,4575
186,2,8,26.33927085566663,74.79830770115188,store186@ajmer.com,9075698881,2024-09-30 09:00:00,2024-09-30 21:00:00,2648
187,2,8,26.48627393315494,74.67310132627628,store187@ajmer.com,9295188065,2024-09-30 09:00:00,2024-09-30 21:00:00,3154
188,2,8,26.514206039241135,74.61945909858471,store188@ajmer.com,9989243066,2024-09-30 09:00:00,2024-09-30 21:00:00,2365
189,2,8,26.39171544930941,74.64927138370382,store189@ajmer.com,9016112582,2024-09-30 09:00:00,2024-09-30 21:00:00,4582
190,2,8,26.36421919989402,74.45180510005007,store190@ajmer.com,9474112177,2024-09-30 09:00:00,2024-09-30 21:00:00,4559
191,2,3,23.782611202382586,91.218209863742,store191@agartala.com,9502146253,2024-09-30 09:00:00,2024-09-30 21:00:00,1925
192,2,3,23.811502110986858,91.27216717592763,store192@agartala.com,9000591674,2024-09-30 09:00:00,2024-09-30 21:00:00,2447
193,2,3,23.870054244669756,91.33171860945895,store193@agartala.com,9329157857,2024-09-30 09:00:00,2024-09-30 21:00:00,3004
194,2,3,23.7932296270602,91.27713277863491,store194@agartala.com,9295785798,2024-09-30 09:00:00,2024-09-30 21:00:00,2464
195,2,3,23.825176261091467,91.22371348768759,store195@agartala.com,9234211555,2024-09-30 09:00:00,2024-09-30 21:00:00,4312
196,2,3,23.896174808830473,91.32146808994847,store196@agartala.com,9988713459,2024-09-30 09:00:00,2024-09-30 21:00:00,4396
197,2,3,23.925010571244513,91.28615158814168,store197@agartala.com,9720440474,2024-09-30 09:00:00,2024-09-30 21:00:00,2248
198,2,3,23.905694097111603,91.35359578855527,store198@agartala.com,9749361884,2024-09-30 09:00:00,2024-09-30 21:00:00,2945
199,2,3,23.842454597015653,91.28448859730337,store199@agartala.com,9366692066,2024-09-30 09:00:00,2024-09-30 21:00:00,4792
200,2,3,23.868214863959626,91.28080748752605,store200@agartala.com,9989407381,2024-09-30 09:00:00,2024-09-30 21:00:00,1959
201,3,13,25.412814917302107,81.82744575280003,store201@allahabad.com,9730922403,2024-09-30 09:00:00,2024-09-30 21:00:00,4499
202,3,13,25.409390840948657,81.90734955168202,store202@allahabad.com,9807443871,2024-09-30 09:00:00,2024-09-30 21:00:00,4894
203,3,13,25.47508598577668,81.84188747517929,store203@allahabad.com,9653003212,2024-09-30 09:00:00,2024-09-30 21:00:00,2601
204,3,13,25.491486500326424,81.84935814197902,store204@allahabad.com,9009467224,2024-09-30 09:00:00,2024-09-30 21:00:00,1762
205,3,13,25.484217861316527,81.81897235375169,store205@allahabad.com,9540335080,2024-09-30 09:00:00,2024-09-30 21:00:00,3045
206,3,13,25.478529299024082,81.9257682600862,store206@allahabad.com,9235357573,2024-09-30 09:00:00,2024-09-30 21:00:00,3323
207,3,13,25.493318501212393,81.93350119254828,store207@allahabad.com,9385175520,2024-09-30 09:00:00,2024-09-30 21:00:00,4515
208,3,13,25.446098110078932,81.85542338009294,store208@allahabad.com,9855122868,2024-09-30 09:00:00,2024-09-30 21:00:00,3601
209,3,13,25.460892518197493,81.81905534409675,store209@allahabad.com,9313405594,2024-09-30 09:00:00,2024-09-30 21:00:00,3137
