Request_id,Assigned_driver_id,Assigned_Driver_latitude,Assigned_Driver_longitude,Request_latitude,Request_longitude,Distance
68,147,23.858751446712496,91.29382565885425,23.928518343192582,91.3021474996958,7.803722531761572
69,123,23.86941453422044,91.34473895777924,23.928518343192582,91.3021474996958,7.870183221923597
70,120,23.854269701166043,91.28936021764795,23.928518343192582,91.3021474996958,8.357801805948043
71,146,23.919397874169466,91.38542768025908,23.928518343192582,91.3021474996958,8.525262576175557
72,115,23.855345268204346,91.26873410143112,23.928518343192582,91.3021474996958,8.817144692282124
73,101,23.930459970165792,91.2153796457536,23.928518343192582,91.3021474996958,8.821484112511595
74,113,23.91473199983041,91.39162204970532,23.928518343192582,91.3021474996958,9.222790680406591
75,136,23.877114688762187,91.22524557928026,23.928518343192582,91.3021474996958,9.684381265612048
76,135,24.02329766151077,91.29646377385984,23.928518343192582,91.3021474996958,10.554788359237298
77,131,23.83569812048124,91.27777751133576,23.928518343192582,91.3021474996958,10.614396102783438
78,127,23.867532179388384,91.22031895757682,23.928518343192582,91.3021474996958,10.73265948673932
79,126,23.832611699301797,91.27763109849651,23.928518343192582,91.3021474996958,10.951787115441025
80,134,23.92469373669224,91.4106761510797,23.928518343192582,91.3021474996958,11.038989385879164
81,106,23.94829502920446,91.41198650700204,23.928518343192582,91.3021474996958,11.377500745730252
82,129,23.825869580681594,91.28441664008544,23.928518343192582,91.3021474996958,11.55552400257548
83,145,23.821947460624767,91.335459564724,23.928518343192582,91.3021474996958,12.32472080946584
84,118,23.81588181154029,91.33260097394653,23.928518343192582,91.3021474996958,12.90173112938578
85,103,23.807326205667906,91.2590223862607,23.928518343192582,91.3021474996958,14.171494202400007
86,142,23.806739415389224,91.34334922274536,23.928518343192582,91.3021474996958,14.174521937261812
87,105,23.856559741770266,91.4312060430956,23.928518343192582,91.3021474996958,15.368177572627827
88,116,23.989176333781295,91.16537893588618,23.928518343192582,91.3021474996958,15.447870733577586
89,110,23.92887131801333,91.13949391430414,23.928518343192582,91.3021474996958,16.53180264903112
90,104,23.79131214371883,91.22347888656743,23.928518343192582,91.3021474996958,17.226844549727087
91,170,27.166025345986903,78.14764126808089,27.09527240800271,78.18145601972564,8.549459464927683
92,196,27.033148486215413,78.12927325206651,27.09527240800271,78.18145601972564,8.626542793688952
93,151,27.160931415942105,78.13435813073784,27.09527240800271,78.18145601972564,8.6618689784161
94,165,27.10940614107589,78.08560564785272,27.09527240800271,78.18145601972564,9.617039357870013
95,198,27.11107040116563,78.08424008848756,27.09527240800271,78.18145601972564,9.781880088974296
96,181,27.19033088382309,78.15867480328073,27.09527240800271,78.18145601972564,10.807713713647939
97,172,27.19394699830422,78.23519576956888,27.09527240800271,78.18145601972564,12.192713467810476
98,163,27.203303627664585,78.14397030878634,27.09527240800271,78.18145601972564,12.572078748696157
99,167,27.223094442885014,78.1411518296774,27.09527240800271,78.18145601972564,14.761910428248752
100,190,27.20232237646864,78.04727703995053,27.09527240800271,78.18145601972564,17.83111481961011
101,184,27.195657096070093,78.04069362086695,27.09527240800271,78.18145601972564,17.84896274620177
102,185,27.10834549872292,78.00070677394866,27.09527240800271,78.18145601972564,17.95051828623781
103,178,27.2332583892936,78.06532426183401,27.09527240800271,78.18145601972564,19.168043025611897
104,182,27.05595027016979,77.99222538594657,27.09527240800271,78.18145601972564,19.23892309637749
105,177,27.249936532852043,78.08107853650336,27.09527240800271,78.18145601972564,19.858600877405205
106,188,27.11405678897209,77.98098818952536,27.09527240800271,78.18145601972564,19.952539869333904
107,194,27.187996211605515,78.00692969945109,27.09527240800271,78.18145601972564,20.113126982679226
108,174,27.20214781044441,78.0116503947941,27.09527240800271,78.18145601972564,20.57939567254602
109,192,27.071692236487173,77.9716573398733,27.09527240800271,78.18145601972564,20.93527521814219
110,186,27.133845127109115,77.97421389062248,27.09527240800271,78.18145601972564,20.955274117366603
111,197,27.19945514285123,78.00348120398196,27.09527240800271,78.18145601972564,21.078572891508443
112,191,27.18227388817505,77.98942913601495,27.09527240800271,78.18145601972564,21.322512086215646
113,166,27.14240228749669,77.972148948014,27.09527240800271,78.18145601972564,21.367832151125608
114,160,27.19723112699082,77.99752122928524,27.09527240800271,78.18145601972564,21.442046416610694
115,195,27.00263686676333,77.98613049173296,27.09527240800271,78.18145601972564,21.915156918105687
116,173,27.20815317917921,77.98644946974848,27.09527240800271,78.18145601972564,23.017677951405812
117,179,27.23503895571533,78.00212479212973,27.09527240800271,78.18145601972564,23.58560723923644
118,158,27.07397322073108,77.94276221925732,27.09527240800271,78.18145601972564,23.749244682643322
119,156,27.191492723108944,77.96708882665543,27.09527240800271,78.18145601972564,23.75699882483063
120,200,27.067243393367047,77.9425031180959,27.09527240800271,78.18145601972564,23.861638453875265
121,221,19.04990586267264,74.73610500465276,19.02708861691884,74.71534306265859,3.3466100629294355
122,213,19.059538201982697,74.72422110639702,19.02708861691884,74.71534306265859,3.7269448402372123
123,223,18.995135626443528,74.6877877219133,19.02708861691884,74.71534306265859,4.5843044258269
124,250,19.07731560006664,74.70560920297739,19.02708861691884,74.71534306265859,5.677915937433492
125,232,18.97021583439676,74.73285979078848,19.02708861691884,74.71534306265859,6.586674094270804
126,238,19.0846953511866,74.73527952202272,19.02708861691884,74.71534306265859,6.739577909390357
127,204,19.06446324161422,74.76657289387474,19.02708861691884,74.71534306265859,6.801897709904636
128,219,18.967594910996947,74.73257186506298,19.02708861691884,74.71534306265859,6.858914243790515
129,242,19.09055033903468,74.71351829836287,19.02708861691884,74.71534306265859,7.059227143092789
130,215,19.08710716909841,74.75276591919477,19.02708861691884,74.71534306265859,7.746539627238541
131,237,19.100462241777425,74.70382162540338,19.02708861691884,74.71534306265859,8.248138898519043
132,224,19.04510386468864,74.79457530829035,19.02708861691884,74.71534306265859,8.565945933592467
133,202,19.05530543578764,74.63627926223536,19.02708861691884,74.71534306265859,8.883021652452491
134,229,19.07516565320395,74.79036638353354,19.02708861691884,74.71534306265859,9.526630333526684
135,239,19.09887806075952,74.76945835781758,19.02708861691884,74.71534306265859,9.801441838399091
136,210,19.10755441733708,74.67538152888793,19.02708861691884,74.71534306265859,9.884000992434983
137,241,19.07599698450469,74.63451194227659,19.02708861691884,74.71534306265859,10.087249984086807
138,208,18.94779394656837,74.76630189755728,19.02708861691884,74.71534306265859,10.317517303101873
139,243,19.073234546833568,74.80306651122666,19.02708861691884,74.71534306265859,10.5518219006026
140,226,19.106593273822245,74.7733035132129,19.02708861691884,74.71534306265859,10.73587298343313
141,235,19.10356259118993,74.65260704917863,19.02708861691884,74.71534306265859,10.760161444800213
142,206,19.120092626022487,74.74745667073564,19.02708861691884,74.71534306265859,10.878309346689583
143,246,19.08005795361956,74.61791009189196,19.02708861691884,74.71534306265859,11.8135049249652
144,249,19.130054477430093,74.75044947461824,19.02708861691884,74.71534306265859,12.028984560837637
145,227,18.99158396724579,74.82582185606847,19.02708861691884,74.71534306265859,12.267372965534975
146,217,19.078295302734578,74.5952713649633,19.02708861691884,74.71534306265859,13.845003542032291
147,236,19.136134572249357,74.78306719989237,19.02708861691884,74.71534306265859,14.059628886985205
148,207,18.96134617045993,74.83707637562136,19.02708861691884,74.71534306265859,14.739621604761853
149,231,19.016665909504034,74.86821161434138,19.02708861691884,74.71534306265859,16.11174307014907
150,247,19.17431148877748,74.72985744140722,19.02708861691884,74.71534306265859,16.44132073077931
151,282,23.08935031960758,72.59157711021106,23.10837854769039,72.62866494860963,4.343540779890296
152,263,23.15549100782697,72.6094128566354,23.10837854769039,72.62866494860963,5.596348239317475
153,271,23.051421402623436,72.61397732486465,23.10837854769039,72.62866494860963,6.509122343959043
154,265,23.11323198837463,72.563051765518,23.10837854769039,72.62866494860963,6.732009275225863
155,251,23.070112128664583,72.57743426732009,23.10837854769039,72.62866494860963,6.7502364012481495
156,300,23.0589945485015,72.67794783467122,23.10837854769039,72.62866494860963,7.45438981664987
157,292,23.092004445004505,72.54877332578363,23.10837854769039,72.62866494860963,8.37165074472061
158,297,23.036891143406976,72.65508974962356,23.10837854769039,72.62866494860963,8.396119689588485
159,268,23.02978516442323,72.62236541331791,23.10837854769039,72.62866494860963,8.762915805090774
160,285,23.04124217973207,72.58075233606027,23.10837854769039,72.62866494860963,8.930466843332603
161,252,23.02652357364737,72.61112332499893,23.10837854769039,72.62866494860963,9.277086940704589
162,264,23.04817905468987,72.56306847232888,23.10837854769039,72.62866494860963,9.478162414100428
163,276,23.02974778875816,72.58715868240263,23.10837854769039,72.62866494860963,9.71989561918875
164,255,23.034531551769174,72.57269169734671,23.10837854769039,72.62866494860963,10.010786451102296
165,261,23.013703173325315,72.60585662837993,23.10837854769039,72.62866494860963,10.782940986168501
166,290,23.01495582348536,72.65814682624286,23.10837854769039,72.62866494860963,10.817165698008601
167,294,23.040652540076923,72.52817043879752,23.10837854769039,72.62866494860963,12.743662352737688
168,275,23.061655397463102,72.50938354223989,23.10837854769039,72.62866494860963,13.261452102956929
169,270,23.227208514824927,72.60933342232917,23.10837854769039,72.62866494860963,13.36025670735434
170,279,23.046776755710955,72.74108980957803,23.10837854769039,72.62866494860963,13.38601352252657
171,281,22.996183654884096,72.56809078642911,23.10837854769039,72.62866494860963,13.930166850203921
172,262,23.205586583614743,72.54126763029373,23.10837854769039,72.62866494860963,14.0239915873025
173,288,23.230666596005523,72.6764475892155,23.10837854769039,72.62866494860963,14.448538040018798
174,258,23.199032023521166,72.52735796990585,23.10837854769039,72.62866494860963,14.452954118096947
175,253,23.00924416458236,72.51953869170283,23.10837854769039,72.62866494860963,15.689629140548728
176,256,23.04118500322157,72.77467945826254,23.10837854769039,72.62866494860963,16.70153149742891
177,286,23.005651976455933,72.50748383399916,23.10837854769039,72.62866494860963,16.858094621075193
178,274,23.018458109055786,72.76258059444983,23.10837854769039,72.62866494860963,16.961100862794613
179,296,22.955221936441852,72.61180718281686,23.10837854769039,72.62866494860963,17.11738595948239
180,283,22.975834307987817,72.72036197370994,23.10837854769039,72.62866494860963,17.471464705968184
181,308,23.737923917448988,92.7721902477464,23.7381636262751,92.79004552350273,1.817636392196809
182,326,23.74351179039816,92.76713974092912,23.7381636262751,92.79004552350273,2.4061172867633176
183,310,23.7493688518289,92.81209498552091,23.7381636262751,92.79004552350273,2.56692776373912
184,322,23.71492691484926,92.79080913741994,23.7381636262751,92.79004552350273,2.5849734477880335
185,343,23.717386642712075,92.7743456985874,23.7381636262751,92.79004552350273,2.8092007264813383
186,313,23.72309182817125,92.76438813532964,23.7381636262751,92.79004552350273,3.1032051207659195
187,331,23.767947712405327,92.77714819566914,23.7381636262751,92.79004552350273,3.5624830627826536
188,301,23.702310570166752,92.79239537602771,23.7381636262751,92.79004552350273,3.993848549013857
189,304,23.707472423559768,92.74705730978874,23.7381636262751,92.79004552350273,5.5495404010850375
190,327,23.717908567848927,92.72930121111212,23.7381636262751,92.79004552350273,6.580885578672243
191,311,23.793447135695995,92.76464312011376,23.7381636262751,92.79004552350273,6.668682699892175
192,332,23.744546212086032,92.721095203731,23.7381636262751,92.79004552350273,7.0538847329615875
193,338,23.752215126503565,92.72184305458404,23.7381636262751,92.79004552350273,7.115433398762363
194,348,23.73448538239087,92.71866623483524,23.7381636262751,92.79004552350273,7.277106270433979
195,314,23.68534816234007,92.74761380593564,23.7381636262751,92.79004552350273,7.290493727943564
196,335,23.73620399630808,92.7182325913644,23.7381636262751,92.79004552350273,7.312942278865196
197,316,23.75650231003841,92.72092157653236,23.7381636262751,92.79004552350273,7.32500049499094
198,341,23.744695026510257,92.71841155278784,23.7381636262751,92.79004552350273,7.327322403416628
199,345,23.73063582851007,92.71812936875295,23.7381636262751,92.79004552350273,7.368059791569388
200,344,23.783097660239815,92.73489935574212,23.7381636262751,92.79004552350273,7.514070398811247
201,350,23.69448517305516,92.73272038661504,23.7381636262751,92.79004552350273,7.592560676630783
202,305,23.70196648744052,92.72637138263435,23.7381636262751,92.79004552350273,7.630068279349852
203,337,23.775590378364058,92.72714733311956,23.7381636262751,92.79004552350273,7.635199136323713
204,303,23.73171406692408,92.71505183816168,23.7381636262751,92.79004552350273,7.667202921270829
205,312,23.72285732089525,92.7149287390904,23.7381636262751,92.79004552350273,7.833509019735023
206,325,23.73129882259717,92.71331458268224,23.7381636262751,92.79004552350273,7.8476488820490315
207,309,23.773246660832427,92.71622645539205,23.7381636262751,92.79004552350273,8.465270500323697
208,349,23.74411694570926,92.70489000124032,23.7381636262751,92.79004552350273,8.692789956270266
209,340,23.666544659324632,92.7533090121502,23.7381636262751,92.79004552350273,8.798299665270235
210,317,23.70833050370039,92.7091558389832,23.7381636262751,92.79004552350273,8.877560847597248
211,385,26.308099219945404,74.65097774085274,26.33766884285641,74.65815465244232,3.364896377990296
212,356,26.33245527683798,74.62336367117557,26.33766884285641,74.65815465244232,3.5152132963044216
213,397,26.3626326757348,74.63267224378082,26.33766884285641,74.65815465244232,3.7619700394513353
214,390,26.307027003654454,74.62162135064072,26.33766884285641,74.65815465244232,4.9866635131274215
215,393,26.37911210440523,74.69203770231319,26.33766884285641,74.65815465244232,5.712537472046155
216,360,26.3609935549696,74.60471000729083,26.33766884285641,74.65815465244232,5.923345632400123
217,377,26.36902759967684,74.60596716630927,26.33766884285641,74.65815465244232,6.260804317366292
218,364,26.374916884643707,74.59625582478546,26.33766884285641,74.65815465244232,7.429057507894564
219,379,26.326333118364285,74.57784076749942,26.33766884285641,74.65815465244232,8.102501684356207
220,361,26.40972930735476,74.62938054483476,26.33766884285641,74.65815465244232,8.51006407139621
221,384,26.419817081484897,74.66856902596174,26.33766884285641,74.65815465244232,9.193192708189263
222,355,26.413575214458547,74.61635953662736,26.33766884285641,74.65815465244232,9.411486963215063
223,395,26.417571806955827,74.7193318463876,26.33766884285641,74.65815465244232,10.774078359044399
224,351,26.43539842811926,74.63292929198876,26.33766884285641,74.65815465244232,11.153748549544988
225,354,26.436967059878103,74.63231402456135,26.33766884285641,74.65815465244232,11.337509815764163
226,389,26.42554412465215,74.58319826947772,26.33766884285641,74.65815465244232,12.29756935345391
227,362,26.44813771951865,74.66492880347123,26.33766884285641,74.65815465244232,12.30209634681055
228,359,26.45063255879615,74.63683355847637,26.33766884285641,74.65815465244232,12.739248283343617
229,396,26.45141525551209,74.63560994459134,26.33766884285641,74.65815465244232,12.845812650130378
230,353,26.45394032024675,74.67370697655409,26.33766884285641,74.65815465244232,13.02126607960358
231,363,26.454620045310083,74.6361144557011,26.33766884285641,74.65815465244232,13.188366528825902
232,398,26.3646420134804,74.51140237662715,26.33766884285641,74.65815465244232,14.926928959560273
233,369,26.47079579775984,74.68693039865957,26.33766884285641,74.65815465244232,15.077915554584168
234,365,26.46843613961336,74.61199333895806,26.33766884285641,74.65815465244232,15.2501673936698
235,399,26.47125406533004,74.59966974500539,26.33766884285641,74.65815465244232,15.955232280044171
236,372,26.4747677202501,74.6024434915753,26.33766884285641,74.65815465244232,16.223014255990197
237,370,26.46831921210004,74.57883356083578,26.33766884285641,74.65815465244232,16.53674186710508
238,357,26.491012950075792,74.6074482650717,26.33766884285641,74.65815465244232,17.783098036882635
239,380,26.50387963626593,74.63760794131815,26.33766884285641,74.65815465244232,18.594707760403573
240,388,26.512629239601505,74.62189371635908,26.33766884285641,74.65815465244232,19.78694492798557
241,406,20.704597903850093,77.07163376286469,20.709333763173422,77.05119413302347,2.190213019927889
242,450,20.720795551196336,77.03130877980593,20.709333763173422,77.05119413302347,2.429360102965531
243,403,20.68846905760582,77.04206342429632,20.709333763173422,77.05119413302347,2.5069221999809366
244,402,20.72651768598365,77.06771964359199,20.709333763173422,77.05119413302347,2.5700267185543
245,436,20.703323463275364,77.01858848216897,20.709333763173422,77.05119413302347,3.4566110127169063
246,423,20.73786112022298,77.03404681325553,20.709333763173422,77.05119413302347,3.639019495852105
247,418,20.67998099686792,77.06853349414077,20.709333763173422,77.05119413302347,3.729080446329508
248,437,20.74180214490732,77.03529955372755,20.709333763173422,77.05119413302347,3.9707538377943545
249,419,20.73618062885276,77.07895450683723,20.709333763173422,77.05119413302347,4.152952659644624
250,421,20.698167855120424,77.09612817671609,20.709333763173422,77.05119413302347,4.835876107805851
251,410,20.71853737935089,77.00282471222414,20.709333763173422,77.05119413302347,5.133799800178739
252,443,20.708101504932458,77.00076004824253,20.709333763173422,77.05119413302347,5.247471100126861
253,429,20.66454026715495,77.02773408676856,20.709333763173422,77.05119413302347,5.5465516568074476
254,439,20.69469748857113,77.00002745729424,20.709333763173422,77.05119413302347,5.565392275226576
255,413,20.76040527558801,77.03849769159085,20.709333763173422,77.05119413302347,5.83036160875737
256,404,20.75732054276618,77.028363915472,20.709333763173422,77.05119413302347,5.840249051360166
257,447,20.67249618607553,77.01103474928603,20.709333763173422,77.05119413302347,5.850633627335187
258,434,20.70571648428565,76.9940387262895,20.709333763173422,77.05119413302347,5.958409243280993
259,432,20.713426276160355,76.98793638122758,20.709333763173422,77.05119413302347,6.595082922161157
260,407,20.70604153888009,76.9838648775962,20.709333763173422,77.05119413302347,7.0125688474889545
261,438,20.7571284240998,77.00388018949876,20.709333763173422,77.05119413302347,7.242518881621368
262,414,20.776402982761613,77.04437935600942,20.709333763173422,77.05119413302347,7.491349867946612
263,426,20.77333667000296,77.08484374384632,20.709333763173422,77.05119413302347,7.930508721213675
264,442,20.66689530522454,76.98931253920641,20.709333763173422,77.05119413302347,7.981616066580094
265,405,20.680432643280007,77.12389768909325,20.709333763173422,77.05119413302347,8.21711803295526
266,415,20.62400041226601,77.0594866781772,20.709333763173422,77.05119413302347,9.527777720593583
267,412,20.65778501988689,76.97712463600645,20.709333763173422,77.05119413302347,9.603484167212555
268,431,20.79063218544553,77.01913178176787,20.709333763173422,77.05119413302347,9.635148997850361
269,409,20.622235947166388,77.05637890335277,20.709333763173422,77.05119413302347,9.699845985983078
270,430,20.74864580022144,76.96777888093015,20.709333763173422,77.05119413302347,9.714029721226956
271,492,9.5001505390789,76.40886228350942,9.488955242157724,76.4062503687571,1.277392798736626
272,486,9.502372136980991,76.40284936279726,9.488955242157724,76.4062503687571,1.5378105757594644
273,471,9.46864490341447,76.41031779154963,9.488955242157724,76.4062503687571,2.3020441317197173
274,466,9.507008313882528,76.39460972050786,9.488955242157724,76.4062503687571,2.3789696510012712
275,496,9.479234508282891,76.42599727348171,9.488955242157724,76.4062503687571,2.4204912940912346
276,500,9.514753962324408,76.4062315090986,9.488955242157724,76.4062503687571,2.868687542090783
277,467,9.46136036249479,76.40349379263648,9.488955242157724,76.4062503687571,3.0832694459320873
278,482,9.464323173456473,76.42229204260197,9.488955242157724,76.4062503687571,3.2553693540648356
279,487,9.45573214381283,76.42004150661208,9.488955242157724,76.4062503687571,3.991911073869237
280,452,9.476210583267044,76.37173295621604,9.488955242157724,76.4062503687571,4.0422680983686705
281,478,9.512694089632223,76.37695242313586,9.488955242157724,76.4062503687571,4.158327313274023
282,488,9.50587660266014,76.35808170004265,9.488955242157724,76.4062503687571,5.607778178074233
283,485,9.46822769173818,76.35936403230282,9.488955242157724,76.4062503687571,5.63522785329222
284,495,9.514375032584889,76.3613069715091,9.488955242157724,76.4062503687571,5.681866855534216
285,456,9.438392474722882,76.38175150694967,9.488955242157724,76.4062503687571,6.231443038185205
286,491,9.521399882916828,76.35860542106998,9.488955242157724,76.4062503687571,6.349601615230762
287,494,9.48976146693216,76.34745352030097,9.488955242157724,76.4062503687571,6.4490711552009286
288,490,9.469101880713016,76.34983313085505,9.488955242157724,76.4062503687571,6.569667799366982
289,455,9.44204113571518,76.36510030230491,9.488955242157724,76.4062503687571,6.898088367860677
290,470,9.496087080232304,76.34280632483357,9.488955242157724,76.4062503687571,7.003102856020453
291,481,9.466652711969816,76.34465512532701,9.488955242157724,76.4062503687571,7.196386022933349
292,472,9.436586239497666,76.36379330386518,9.488955242157724,76.4062503687571,7.456190796786546
293,479,9.495805493970192,76.33811650895456,9.488955242157724,76.4062503687571,7.511126543353435
294,489,9.484932405219675,76.3364267123835,9.488955242157724,76.4062503687571,7.670902583214097
295,465,9.516603128868107,76.34151754075796,9.488955242157724,76.4062503687571,7.7362671035379895
296,476,9.478541500280627,76.33463178157292,9.488955242157724,76.4062503687571,7.939674097817629
297,464,9.494896156292358,76.33176498732271,9.488955242157724,76.4062503687571,8.195667678563956
298,483,9.493253861601158,76.33097451051479,9.488955242157724,76.4062503687571,8.269539827437402
299,473,9.472707305953524,76.33199639390254,9.488955242157724,76.4062503687571,8.34188185623409
300,454,9.519407251043392,76.33666472639428,9.488955242157724,76.4062503687571,8.34885641049195
301,541,27.87186123799253,78.17087927858475,27.84648772166589,78.18806279366355,3.2884570419215393
302,503,27.80440303877893,78.15021903393206,27.84648772166589,78.18806279366355,5.9789682085936695
303,539,27.860696321564188,78.12693333716746,27.84648772166589,78.18806279366355,6.213986905948423
304,543,27.78629020640963,78.18110538226381,27.84648772166589,78.18806279366355,6.728539039630179
305,518,27.801229311819437,78.1180134537195,27.84648772166589,78.18806279366355,8.531059207950532
306,545,27.87616899024344,78.10655944508768,27.84648772166589,78.18806279366355,8.665348875649347
307,517,27.87675009776999,78.10458968198516,27.84648772166589,78.18806279366355,8.86899334211682
308,533,27.84121087195916,78.09594192015841,27.84648772166589,78.18806279366355,9.076420311302513
309,504,27.77190051599348,78.14734117448626,27.84648772166589,78.18806279366355,9.210125348570907
310,544,27.87019160406609,78.09617347031376,27.84648772166589,78.18806279366355,9.410132898388657
311,530,27.90199106498458,78.09868168705073,27.84648772166589,78.18806279366355,10.736685238311502
312,513,27.83567008338623,78.07585656861309,27.84648772166589,78.18806279366355,11.0979118721189
313,540,27.911592779076678,78.10207175457731,27.84648772166589,78.18806279366355,11.128542707086114
314,512,27.87746309566953,78.07839976597194,27.84648772166589,78.18806279366355,11.317252384775834
