driver_id,name,latitude,longitude,city_id,vehicle_id,operators_id,current_status,max_delivery_radius,pending_orders_count,availability_time
49,Driver_49,30.25143594156627,74.12611736553875,1,49,5,,,,
50,Driver_50,30.184245775543587,74.38321023500026,1,50,5,,,,
51,Driver_51,19.482991244036977,78.39673687057616,2,51,2,,,,
52,Driver_52,19.43710320212646,78.33405696972918,2,52,1,,,,
53,Driver_53,19.27154200605593,78.27684357326945,2,53,2,,,,
54,Driver_54,19.335840065603094,78.35647826541408,2,54,2,,,,
55,Driver_55,19.49969160792518,78.31281028529095,2,55,2,,,,
56,Driver_56,19.475787885641314,78.35929923506818,2,56,2,,,,
57,Driver_57,19.353925595259522,78.29979276173648,2,57,1,,,,
58,Driver_58,19.39981731014059,78.30869533375929,2,58,2,,,,
59,Driver_59,19.416885710838564,78.34726677405517,2,59,2,,,,
60,Driver_60,19.434865194478906,78.34856064379619,2,60,1,,,,
61,Driver_61,19.32658670520023,78.26237537811355,2,61,2,,,,
62,Driver_62,19.26015715871996,78.21670986487551,2,62,2,,,,
63,Driver_63,19.49954336544827,78.43278112433343,2,63,1,,,,
64,Driver_64,19.406916357042505,78.31605681170535,2,64,2,,,,
65,Driver_65,19.33211219870298,78.32422740692672,2,65,2,,,,
66,Driver_66,19.546385212622962,78.38661787576628,2,66,2,,,,
67,Driver_67,19.4023292793049,78.17966723071682,2,67,2,,,,
68,Driver_68,19.341072376337845,78.31369965402583,2,68,1,,,,
69,Driver_69,19.30851260026342,78.28617511279958,2,69,1,,,,
70,Driver_70,19.346787114016593,78.233423350127,2,70,1,,,,
71,Driver_71,19.370749419316112,78.28105552137808,2,71,2,,,,
72,Driver_72,19.34419996057534,78.22394400901614,2,72,1,,,,
73,Driver_73,19.457150102718145,78.29341813643802,2,73,2,,,,
74,Driver_74,19.297734418631727,78.3052589270787,2,74,1,,,,
75,Driver_75,19.40865617496203,78.43743523855,2,75,2,,,,
76,Driver_76,19.5450425115189,78.38213761330478,2,76,2,,,,
77,Driver_77,19.382184479548766,78.34086171823199,2,77,1,,,,
78,Driver_78,19.326345282145613,78.33763828451322,2,78,1,,,,
79,Driver_79,19.391048812392818,78.31967662454262,2,79,1,,,,
80,Driver_80,19.36693183611952,78.39868645610494,2,80,1,,,,
81,Driver_81,19.387435295361104,78.30670282818211,2,81,1,,,,
82,Driver_82,19.49642529121611,78.3084945094724,2,82,2,,,,
83,Driver_83,19.3550582076401,78.31500147808784,2,83,2,,,,
84,Driver_84,19.347545250653432,78.34691342844926,2,84,2,,,,
85,Driver_85,19.386860992056818,78.39252240837881,2,85,2,,,,
86,Driver_86,19.463409279505555,78.27967339551499,2,86,1,,,,
87,Driver_87,19.46742581150321,78.40546984220555,2,87,1,,,,
88,Driver_88,19.344636302521476,78.41816594651704,2,88,1,,,,
89,Driver_89,19.388220534048468,78.30541622407101,2,89,1,,,,
90,Driver_90,19.402006526890734,78.31157283709534,2,90,2,,,,
91,Driver_91,19.439629137788224,78.2886253860574,2,91,1,,,,
92,Driver_92,19.310190267161765,78.18467024615212,2,92,2,,,,
93,Driver_93,19.411817889914467,78.30223719397179,2,93,1,,,,
94,Driver_94,19.299696557404644,78.24657935750464,2,94,2,,,,
95,Driver_95,19.339480500409728,78.29800087369179,2,95,1,,,,
96,Driver_96,19.24466544046267,78.27825701974017,2,96,2,,,,
97,Driver_97,19.35665778131951,78.23502041853763,2,97,1,,,,
98,Driver_98,19.411782929954327,78.32126538746526,2,98,1,,,,
99,Driver_99,19.397682630301112,78.29482582253512,2,99,2,,,,
100,Driver_100,19.32923535843829,78.15340039747564,2,100,1,,,,
101,Driver_101,23.828281934776285,91.2737718831831,3,101,4,,,,
102,Driver_102,23.77306981889795,91.26294047859317,3,102,17,,,,
103,Driver_103,23.92225869975137,91.32294385523925,3,103,11,,,,
104,Driver_104,23.75677722466357,91.22628641289967,3,104,11,,,,
105,Driver_105,23.820299679481703,91.30014970802505,3,105,11,,,,
106,Driver_106,23.858531157869336,91.2362073023928,3,106,4,,,,
107,Driver_107,23.786126784431403,91.36966724712586,3,107,17,,,,
108,Driver_108,23.891540864123247,91.39269211759836,3,108,11,,,,
109,Driver_109,23.814658810433006,91.24125285915636,3,109,4,,,,
110,Driver_110,23.856161699419587,91.37149224297363,3,110,11,,,,
111,Driver_111,23.850509687985344,91.38017557603862,3,111,11,,,,
112,Driver_112,23.723936720892716,91.22843239513962,3,112,11,,,,
113,Driver_113,23.7246658367835,91.25632911224808,3,113,4,,,,
114,Driver_114,23.829582907220857,91.36424925883026,3,114,11,,,,
115,Driver_115,23.868416150100586,91.25996895478323,3,115,17,,,,
116,Driver_116,23.887781541765243,91.27368936205117,3,116,11,,,,
117,Driver_117,23.802388879345564,91.32555878085924,3,117,11,,,,
118,Driver_118,23.88541931594161,91.3746275548195,3,118,11,,,,
119,Driver_119,23.88377953026819,91.24311669223937,3,119,11,,,,
120,Driver_120,23.813733054916284,91.23323936807876,3,120,4,,,,
121,Driver_121,23.78311315586909,91.24968542387184,3,121,11,,,,
122,Driver_122,23.888094831325837,91.27737657129012,3,122,11,,,,
123,Driver_123,23.83128148078694,91.29178984334865,3,123,17,,,,
124,Driver_124,23.86989332224497,91.33929873384803,3,124,11,,,,
125,Driver_125,23.841388342182643,91.19353945296754,3,125,11,,,,
126,Driver_126,23.780294285805923,91.29067388264801,3,126,4,,,,
127,Driver_127,23.83492589323805,91.28646473642873,3,127,11,,,,
128,Driver_128,23.865284762930607,91.28426393138005,3,128,17,,,,
129,Driver_129,23.773230064603943,91.23987357257712,3,129,4,,,,
130,Driver_130,23.768584497108606,91.35850498397193,3,130,4,,,,
131,Driver_131,23.83505448487671,91.2820659639064,3,131,11,,,,
132,Driver_132,23.805463043231082,91.24836624387835,3,132,4,,,,
133,Driver_133,23.895418450287274,91.18205009005858,3,133,17,,,,
134,Driver_134,23.803140874507633,91.31810153331018,3,134,17,,,,
135,Driver_135,23.825649236114376,91.3259469202737,3,135,4,,,,
136,Driver_136,23.84474036176976,91.299787989081,3,136,4,,,,
137,Driver_137,23.850836749685367,91.27018874424249,3,137,17,,,,
138,Driver_138,23.82325176585968,91.3107522000982,3,138,17,,,,
139,Driver_139,23.812987469482756,91.22185659092804,3,139,11,,,,
140,Driver_140,23.78486051183004,91.20011133615685,3,140,4,,,,
141,Driver_141,23.85080065791032,91.28071550612398,3,141,11,,,,
142,Driver_142,23.8570327917927,91.26678401676278,3,142,11,,,,
143,Driver_143,23.757494848357908,91.35363260439105,3,143,11,,,,
144,Driver_144,23.951627924261746,91.269034167607,3,144,4,,,,
145,Driver_145,23.86972026496991,91.2335796101175,3,145,11,,,,
146,Driver_146,23.851958415641306,91.28422259800347,3,146,4,,,,
147,Driver_147,23.873974608908874,91.24550394782283,3,147,17,,,,
148,Driver_148,23.85073619341425,91.30492903631172,3,148,17,,,,
149,Driver_149,23.7830972346695,91.2597546284805,3,149,11,,,,
150,Driver_150,23.826444253296707,91.22739792946179,3,150,4,,,,
151,Driver_151,27.277641083497898,78.06726979384014,4,151,3,,,,
152,Driver_152,27.278133794871557,78.12290290122235,4,152,3,,,,
153,Driver_153,27.091898203984716,78.0954794044994,4,153,12,,,,
154,Driver_154,27.186292097696526,77.98516997415024,4,154,8,,,,
155,Driver_155,27.323277686408765,78.04423820505232,4,155,3,,,,
156,Driver_156,27.180055564494324,77.9905561188652,4,156,8,,,,
157,Driver_157,27.137093226443472,77.96885450083415,4,157,3,,,,
158,Driver_158,27.209710259349468,78.01506684781974,4,158,8,,,,
159,Driver_159,27.22807914236134,78.01232224416621,4,159,8,,,,
160,Driver_160,27.168275330596682,77.98913823678751,4,160,3,,,,
161,Driver_161,27.166475939444712,77.96184137285955,4,161,8,,,,
162,Driver_162,27.227160081565184,77.95673741254002,4,162,3,,,,
163,Driver_163,27.084145928355284,77.92774071468685,4,163,12,,,,
164,Driver_164,27.091369510847642,78.09906837699332,4,164,3,,,,
165,Driver_165,27.13186974530029,78.01058880211103,4,165,8,,,,
166,Driver_166,27.130328076283085,78.03868531002789,4,166,3,,,,
167,Driver_167,27.136601827400774,77.96770114823995,4,167,8,,,,
168,Driver_168,27.283532920721157,78.01540843464889,4,168,8,,,,
169,Driver_169,27.195530612854924,77.94809348573658,4,169,8,,,,
170,Driver_170,27.17016104066253,77.97892026483616,4,170,8,,,,
171,Driver_171,27.234418014612793,77.96855994509605,4,171,8,,,,
172,Driver_172,27.21946480486055,78.00376736718528,4,172,12,,,,
173,Driver_173,27.1726323354646,78.0166886146431,4,173,12,,,,
174,Driver_174,27.196649989686534,77.98615853715167,4,174,12,,,,
175,Driver_175,27.266633124496064,78.03503506791029,4,175,12,,,,
176,Driver_176,27.14261474035611,78.02489997305729,4,176,12,,,,
177,Driver_177,27.225362207043332,77.93865234429066,4,177,3,,,,
178,Driver_178,27.128038309840747,77.9913688230318,4,178,3,,,,
179,Driver_179,27.18062227311751,77.99747981977534,4,179,3,,,,
180,Driver_180,27.1808727256093,78.00849820925349,4,180,8,,,,
181,Driver_181,27.08775289614442,78.10617659115636,4,181,8,,,,
182,Driver_182,27.206160482052375,78.05251691032689,4,182,12,,,,
183,Driver_183,27.198147379257897,77.97045800575769,4,183,3,,,,
184,Driver_184,27.196139933699527,78.14486254296449,4,184,12,,,,
185,Driver_185,27.161687213401486,78.0051045262597,4,185,12,,,,
186,Driver_186,27.222689238746643,78.11220465342092,4,186,8,,,,
187,Driver_187,27.062804360491544,78.06300773380427,4,187,12,,,,
188,Driver_188,27.183969435531537,77.99305267426926,4,188,12,,,,
189,Driver_189,27.21022438787502,77.90596419279593,4,189,3,,,,
190,Driver_190,27.186461135348264,78.00570301024615,4,190,12,,,,
191,Driver_191,27.221443503225355,77.98497543371684,4,191,3,,,,
192,Driver_192,27.213958505751396,77.98634037583317,4,192,12,,,,
193,Driver_193,27.104152339313888,77.94247506207311,4,193,12,,,,
194,Driver_194,27.190078560330374,78.00470761750549,4,194,12,,,,
195,Driver_195,27.235750459406816,78.04744621912064,4,195,12,,,,
196,Driver_196,27.18573292203435,78.00380274054264,4,196,12,,,,
197,Driver_197,27.26520572113067,77.94693339368482,4,197,8,,,,
198,Driver_198,27.111333455074845,78.00199384075131,4,198,12,,,,
199,Driver_199,27.181760576371182,78.00588200308201,4,199,12,,,,
200,Driver_200,27.24591395094993,78.10468482753016,4,200,12,,,,
201,Driver_201,19.086342572318692,74.73010859082156,5,201,3,,,,
202,Driver_202,19.096757609585357,74.73446368840669,5,202,17,,,,
203,Driver_203,19.06878535805977,74.6843254191878,5,203,5,,,,
204,Driver_204,19.0744386642591,74.74439317369782,5,204,5,,,,
205,Driver_205,19.094614081084174,74.74091917302466,5,205,9,,,,
206,Driver_206,19.130217231912415,74.73779866491749,5,206,17,,,,
207,Driver_207,19.21526679161827,74.66378703435409,5,207,9,,,,
208,Driver_208,19.10297187860495,74.74815374610289,5,208,17,,,,
209,Driver_209,18.972948204848183,74.66728315098338,5,209,17,,,,
210,Driver_210,19.0819184322662,74.76088788420543,5,210,3,,,,
211,Driver_211,19.118661321085014,74.70357566408416,5,211,4,,,,
212,Driver_212,19.077441684504574,74.77821960219526,5,212,3,,,,
213,Driver_213,19.19304035704109,74.61085452369049,5,213,4,,,,
214,Driver_214,19.19770019177486,74.78574004700894,5,214,17,,,,
215,Driver_215,19.023984104491504,74.83583679750588,5,215,4,,,,
216,Driver_216,19.190051708876855,74.84789290569671,5,216,5,,,,
217,Driver_217,19.10463879315204,74.62486186426926,5,217,17,,,,
218,Driver_218,18.987142362292538,74.59073102654978,5,218,4,,,,
219,Driver_219,19.09427852482585,74.73822745536778,5,219,3,,,,
220,Driver_220,19.230009329438616,74.74286771736854,5,220,5,,,,
221,Driver_221,18.951128725610037,74.75553665912089,5,221,4,,,,
222,Driver_222,18.901441697822268,74.68959470671928,5,222,3,,,,
223,Driver_223,19.1236704254816,74.72407118275977,5,223,4,,,,
224,Driver_224,19.072559095495485,74.71511596504533,5,224,5,,,,
225,Driver_225,19.066058135932135,74.79416809961603,5,225,5,,,,
226,Driver_226,18.945938255926936,74.64865208215342,5,226,17,,,,
227,Driver_227,19.014709795856056,74.9212397001749,5,227,3,,,,
228,Driver_228,19.153715804357233,74.70438087353442,5,228,17,,,,
229,Driver_229,19.068177404273328,74.86588968810314,5,229,3,,,,
230,Driver_230,19.117167670980503,74.94529874134838,5,230,5,,,,
231,Driver_231,19.087295499271796,74.8553045466831,5,231,4,,,,
232,Driver_232,19.13257868537408,74.76324197060168,5,232,3,,,,
233,Driver_233,19.22350664401616,74.70058188688046,5,233,9,,,,
234,Driver_234,19.005005985484388,74.83805850972188,5,234,5,,,,
235,Driver_235,19.13254787385906,74.59265043652326,5,235,3,,,,
236,Driver_236,19.075403918441573,74.66688164199653,5,236,17,,,,
237,Driver_237,19.063323901738553,74.78271745057975,5,237,17,,,,
238,Driver_238,19.13120409254697,74.71774968696685,5,238,3,,,,
239,Driver_239,19.193050632723807,74.67570928842156,5,239,3,,,,
240,Driver_240,19.093786237791175,74.7384061799151,5,240,17,,,,
241,Driver_241,19.178050013029374,74.88109658152706,5,241,17,,,,
242,Driver_242,19.09562976796782,74.7410757055717,5,242,4,,,,
243,Driver_243,19.164892632257544,74.6572895211951,5,243,9,,,,
244,Driver_244,19.085436404829988,74.69890800183065,5,244,9,,,,
245,Driver_245,19.18393788586185,74.72158194424405,5,245,5,,,,
246,Driver_246,19.048065589597925,74.70134531344146,5,246,3,,,,
247,Driver_247,19.181900646646476,74.74173551552352,5,247,5,,,,
248,Driver_248,18.98607461978139,74.69582012514795,5,248,3,,,,
249,Driver_249,19.042172193593167,74.70518226382666,5,249,9,,,,
250,Driver_250,19.26710796437908,74.74162560590807,5,250,3,,,,
251,Driver_251,23.077880568933463,72.48211249092711,6,251,15,,,,
252,Driver_252,22.953241462129622,72.68092270965936,6,252,4,,,,
253,Driver_253,23.000068139830834,72.58882917915892,6,253,18,,,,
254,Driver_254,23.064654323658374,72.53159167320412,6,254,20,,,,
255,Driver_255,23.080771325282072,72.64783907045405,6,255,15,,,,
256,Driver_256,22.97843557716646,72.5118521564795,6,256,15,,,,
257,Driver_257,23.072341592749737,72.61521671338451,6,257,15,,,,
258,Driver_258,23.04375609783044,72.5369965784938,6,258,3,,,,
259,Driver_259,23.07518904585778,72.61653788700707,6,259,3,,,,
260,Driver_260,23.043629497003153,72.65170201342694,6,260,18,,,,
261,Driver_261,23.056723780184672,72.60090992731867,6,261,3,,,,
262,Driver_262,23.051422464466373,72.64843108269181,6,262,20,,,,
263,Driver_263,23.024848275621633,72.58850740741815,6,263,4,,,,
264,Driver_264,23.02415777566196,72.58377187847148,6,264,4,,,,
265,Driver_265,23.020976596686975,72.58868297835234,6,265,20,,,,
266,Driver_266,22.987651030888774,72.66041890915713,6,266,20,,,,
267,Driver_267,22.96941894040183,72.58029866354217,6,267,3,,,,
268,Driver_268,23.06284555944838,72.53553439387784,6,268,3,,,,
269,Driver_269,23.03893493122132,72.60557248066793,6,269,4,,,,
270,Driver_270,23.08450434920812,72.55410522272294,6,270,4,,,,
271,Driver_271,23.026399312785088,72.52818304627066,6,271,4,,,,
272,Driver_272,23.025066645621074,72.58613248718102,6,272,20,,,,
273,Driver_273,23.003598484175974,72.59084545244733,6,273,15,,,,
274,Driver_274,22.927294813688803,72.5679090895758,6,274,3,,,,
275,Driver_275,22.90249487620188,72.62921746464468,6,275,15,,,,
276,Driver_276,23.048853537776413,72.4647319028252,6,276,4,,,,
277,Driver_277,23.10008827586454,72.60910220246554,6,277,15,,,,
278,Driver_278,23.088701383708674,72.51023094485203,6,278,18,,,,
279,Driver_279,22.97246784919401,72.57513036921567,6,279,18,,,,
280,Driver_280,23.084085136665045,72.65780760136343,6,280,4,,,,
281,Driver_281,23.060902794679798,72.57391841694462,6,281,3,,,,
282,Driver_282,23.07056837400002,72.60903662478583,6,282,20,,,,
283,Driver_283,23.112184599944207,72.67968032962915,6,283,15,,,,
284,Driver_284,22.998240734927716,72.5888388491289,6,284,20,,,,
285,Driver_285,23.010897798212447,72.58853133705571,6,285,20,,,,
286,Driver_286,23.111801733416247,72.5816666633468,6,286,20,,,,
287,Driver_287,23.03286255873803,72.7266551489125,6,287,15,,,,
288,Driver_288,23.00321785303844,72.71137763396312,6,288,15,,,,
289,Driver_289,23.05833123110149,72.59613836545205,6,289,18,,,,
290,Driver_290,23.031974299615996,72.55378763206605,6,290,18,,,,
291,Driver_291,23.03357784809987,72.57981988823165,6,291,3,,,,
292,Driver_292,22.91743260762908,72.53795780666614,6,292,20,,,,
293,Driver_293,23.09120215816329,72.63634930582829,6,293,3,,,,
294,Driver_294,23.03605130865993,72.58181197175895,6,294,15,,,,
295,Driver_295,23.072540564124548,72.72392343716884,6,295,20,,,,
296,Driver_296,23.070369019868828,72.5137672267323,6,296,4,,,,
297,Driver_297,23.019377711643944,72.60080057211529,6,297,15,,,,
298,Driver_298,23.11947394263361,72.57225424539726,6,298,4,,,,
299,Driver_299,22.96728888477251,72.52735123851714,6,299,15,,,,
300,Driver_300,22.998484427922655,72.61975209458987,6,300,15,,,,
301,Driver_301,23.732691773634926,92.72135989112702,7,301,3,,,,
302,Driver_302,23.762875415130633,92.75869580327749,7,302,1,,,,
303,Driver_303,23.732378541980726,92.63632057033186,7,303,1,,,,
304,Driver_304,23.717961937016398,92.76448384230191,7,304,1,,,,
305,Driver_305,23.792845416474044,92.62200606418507,7,305,3,,,,
306,Driver_306,23.74073368538472,92.71257883162107,7,306,11,,,,
307,Driver_307,23.758702443447767,92.6839780627229,7,307,1,,,,
308,Driver_308,23.762896948527526,92.77126194215468,7,308,3,,,,
309,Driver_309,23.7174814000835,92.70436024283701,7,309,11,,,,
310,Driver_310,23.654215074151484,92.68647858717476,7,310,11,,,,
311,Driver_311,23.765872923397634,92.67329960829275,7,311,1,,,,
312,Driver_312,23.691448979492694,92.82926418257999,7,312,11,,,,
313,Driver_313,23.781148186670148,92.75195762905147,7,313,3,,,,
314,Driver_314,23.77684244819315,92.72315030450251,7,314,3,,,,
315,Driver_315,23.74145803668874,92.6973411831039,7,315,1,,,,
316,Driver_316,23.732134647350644,92.67808086818067,7,316,1,,,,
317,Driver_317,23.743631382310745,92.72311097244797,7,317,3,,,,
318,Driver_318,23.83931237053142,92.68229311971824,7,318,1,,,,
319,Driver_319,23.679009048071492,92.76005464788949,7,319,3,,,,
320,Driver_320,23.671914440913472,92.81035757630309,7,320,1,,,,
321,Driver_321,23.832650986940106,92.6174706202645,7,321,11,,,,
322,Driver_322,23.839637308193886,92.74350510156104,7,322,1,,,,
323,Driver_323,23.702352455718252,92.61748765642179,7,323,1,,,,
324,Driver_324,23.74435843563185,92.72548038986444,7,324,1,,,,
325,Driver_325,23.64349909123103,92.68708038417908,7,325,11,,,,
326,Driver_326,23.80355572271715,92.68707558343414,7,326,1,,,,
327,Driver_327,23.738172770146896,92.71876924067924,7,327,11,,,,
328,Driver_328,23.67894952931827,92.66556001917158,7,328,3,,,,
329,Driver_329,23.865486248256598,92.7566641832015,7,329,11,,,,
330,Driver_330,23.76758055210758,92.79974546495174,7,330,3,,,,
331,Driver_331,23.69332954895638,92.70130303741715,7,331,3,,,,
332,Driver_332,23.74817134994229,92.64497845545381,7,332,3,,,,
333,Driver_333,23.638852478379686,92.66504535180346,7,333,11,,,,
334,Driver_334,23.73180873952347,92.70178281468168,7,334,11,,,,
335,Driver_335,23.722429317675267,92.64225815790239,7,335,3,,,,
336,Driver_336,23.73410877959425,92.70916236669717,7,336,1,,,,
337,Driver_337,23.775916128121594,92.7219360057802,7,337,11,,,,
338,Driver_338,23.647430224006985,92.7367083244456,7,338,3,,,,
339,Driver_339,23.77620838128726,92.58930855106544,7,339,1,,,,
340,Driver_340,23.67798078006908,92.81390082745393,7,340,3,,,,
341,Driver_341,23.775873057976725,92.77156946081396,7,341,1,,,,
342,Driver_342,23.65775518612591,92.7011842243864,7,342,11,,,,
343,Driver_343,23.801620524270707,92.75214891799989,7,343,1,,,,
344,Driver_344,23.738816457988086,92.71502830111434,7,344,3,,,,
345,Driver_345,23.67746374340587,92.62344376643142,7,345,11,,,,
346,Driver_346,23.747568194046462,92.60423829204721,7,346,11,,,,
347,Driver_347,23.764597369281837,92.73300666609707,7,347,3,,,,
348,Driver_348,23.77566393099993,92.70465953326959,7,348,3,,,,
349,Driver_349,23.778546241216652,92.67897397734825,7,349,11,,,,
350,Driver_350,23.68786187504893,92.80179063041932,7,350,11,,,,
351,Driver_351,26.41003882700895,74.79526678355504,8,351,13,,,,
352,Driver_352,26.383482018923253,74.86120771398592,8,352,1,,,,
353,Driver_353,26.450047203830906,74.60237139718261,8,353,16,,,,
354,Driver_354,26.446817006980535,74.60968250591091,8,354,12,,,,
355,Driver_355,26.458885719554548,74.62180383836632,8,355,12,,,,
356,Driver_356,26.527466530661655,74.70081266989148,8,356,12,,,,
357,Driver_357,26.46842681000689,74.60086622984177,8,357,13,,,,
358,Driver_358,26.446202507739248,74.72822276407634,8,358,13,,,,
359,Driver_359,26.38558937405269,74.7040755024064,8,359,13,,,,
360,Driver_360,26.421472169865602,74.61845590232338,8,360,9,,,,
361,Driver_361,26.459520103620502,74.63976148908168,8,361,13,,,,
362,Driver_362,26.32704651162876,74.50466628622902,8,362,16,,,,
363,Driver_363,26.56774630893241,74.60918871399886,8,363,16,,,,
364,Driver_364,26.556759038287513,74.61196420259321,8,364,12,,,,
365,Driver_365,26.674451406376566,74.53327632192934,8,365,16,,,,
366,Driver_366,26.415457999803557,74.66610136979345,8,366,16,,,,
367,Driver_367,26.48627307832927,74.53911754809239,8,367,9,,,,
368,Driver_368,26.459694043637594,74.59877719599834,8,368,16,,,,
369,Driver_369,26.56979694223812,74.63758928958691,8,369,16,,,,
370,Driver_370,26.38101970588134,74.40139953211235,8,370,9,,,,
371,Driver_371,26.664233442340862,74.78488084955407,8,371,1,,,,
372,Driver_372,26.573800665939842,74.58519682800868,8,372,9,,,,
373,Driver_373,26.559807311409973,74.77547860542202,8,373,9,,,,
374,Driver_374,26.300092689497625,74.75996175163296,8,374,13,,,,
375,Driver_375,26.411934346153714,74.69059847537441,8,375,1,,,,
376,Driver_376,26.34860455330172,74.75146883375007,8,376,12,,,,
377,Driver_377,26.592810593171567,74.667925256889,8,377,12,,,,
378,Driver_378,26.429272937642345,74.73451031730319,8,378,12,,,,
379,Driver_379,26.503233266804248,74.55131788034491,8,379,16,,,,
380,Driver_380,26.527218997538217,74.64183655801413,8,380,1,,,,
381,Driver_381,26.465546689314706,74.65672390625254,8,381,12,,,,
382,Driver_382,26.430064050292902,74.61851078680492,8,382,13,,,,
383,Driver_383,26.45985712551492,74.5874366177314,8,383,16,,,,
384,Driver_384,26.408606286709908,74.76933126983795,8,384,9,,,,
385,Driver_385,26.634436408100445,74.55515885198174,8,385,16,,,,
386,Driver_386,26.471293390674614,74.66935523541291,8,386,16,,,,
387,Driver_387,26.417030114536182,74.71333886516187,8,387,13,,,,
388,Driver_388,26.616501683460356,74.65341256165547,8,388,16,,,,
389,Driver_389,26.38452837507772,74.55574567785597,8,389,16,,,,
390,Driver_390,26.42753519069382,74.70048471111333,8,390,16,,,,
391,Driver_391,26.283270551018283,74.58572172778162,8,391,12,,,,
392,Driver_392,26.47439135584758,74.87594120692442,8,392,12,,,,
393,Driver_393,26.516519070970226,74.64667705167881,8,393,13,,,,
394,Driver_394,26.32558285425594,74.81532487297949,8,394,9,,,,
395,Driver_395,26.544871054745112,74.51814984548697,8,395,16,,,,
396,Driver_396,26.423982730439462,74.64639161501414,8,396,9,,,,
397,Driver_397,26.426489380051148,74.72641186518713,8,397,9,,,,
398,Driver_398,26.379629669922686,74.6893414253902,8,398,1,,,,
399,Driver_399,26.481284721634044,74.42633665569706,8,399,16,,,,
400,Driver_400,26.441044137882887,74.67778089513526,8,400,1,,,,
401,Driver_401,20.669211167711097,77.00372943857981,9,401,7,,,,
402,Driver_402,20.69805378946364,76.9836514261118,9,402,7,,,,
403,Driver_403,20.73700200407486,76.9640378441997,9,403,14,,,,
404,Driver_404,20.663827420539754,77.00404996632518,9,404,18,,,,
405,Driver_405,20.83615955854446,77.04213505481681,9,405,18,,,,
406,Driver_406,20.86230144399476,77.12267827954665,9,406,7,,,,
407,Driver_407,20.522760187696157,77.0271915121331,9,407,18,,,,
408,Driver_408,20.556613607086355,76.99010003391362,9,408,18,,,,
