Request_id,Customer_id,company_id,operator_id,store_id,Delivery_latitude,Delivery_longitude,Delivery_city_id,Delivery_address,items_in_this_request,Request_placing_time
83,83,6,10,26,23.83053185435792,91.27615617294767,3,Address_83,"[(4, 3), (4, 10)]",2024-11-04 09:00:00
84,84,9,3,528,23.88960568342012,91.2065656629198,3,Address_84,"[(1, 11), (5, 18)]",2024-11-04 09:00:00
85,85,8,10,778,23.764211709235763,91.38419132343479,3,Address_85,"[(1, 16), (5, 5), (2, 16), (2, 3), (4, 18), (4, 5)]",2024-11-04 09:00:00
86,86,5,6,1279,23.92555657435254,91.15881025617291,3,Address_86,"[(1, 11), (1, 9)]",2024-11-04 09:00:00
87,87,9,4,775,23.890288977680818,91.19064457655838,3,Address_87,"[(2, 11)]",2024-11-04 09:00:00
88,88,8,2,1276,23.851539188937334,91.23092812467704,3,Address_88,"[(1, 19), (5, 1), (1, 15)]",2024-11-04 09:00:00
89,89,9,2,529,23.96299787781403,91.39722835373593,3,Address_89,"[(5, 18)]",2024-11-04 09:00:00
90,90,5,7,522,23.84838164488509,91.09000346609399,3,Address_90,"[(2, 20), (4, 11), (5, 14), (5, 3), (3, 17)]",2024-11-04 09:00:00
91,91,7,4,1787,27.249756301657868,78.1128620494077,4,Address_91,"[(3, 13), (4, 11), (1, 1), (4, 7), (5, 3)]",2024-11-04 09:00:00
92,92,1,4,540,27.03588825747149,78.07670362277035,4,Address_92,"[(2, 5)]",2024-11-04 09:00:00
93,93,6,6,38,27.118543590702465,78.03298056731663,4,Address_93,"[(2, 9)]",2024-11-04 09:00:00
94,94,1,2,289,27.106345300865797,77.9130616244921,4,Address_94,"[(1, 15), (4, 19), (1, 19), (4, 7), (2, 20), (2, 9)]",2024-11-04 09:00:00
95,95,1,10,2283,27.298368667263954,78.0940164170104,4,Address_95,"[(3, 15), (1, 2), (4, 10), (4, 6), (4, 11), (4, 10)]",2024-11-04 09:00:00
96,96,6,9,1787,27.159181131205788,77.95865294947369,4,Address_96,"[(3, 20), (1, 17), (5, 13), (1, 4), (2, 9)]",2024-11-04 09:00:00
97,97,6,5,784,27.052476773124422,77.96436090362971,4,Address_97,"[(4, 20)]",2024-11-04 09:00:00
98,98,6,8,288,27.261362021749367,77.91646475681117,4,Address_98,"[(4, 17), (3, 9)]",2024-11-04 09:00:00
99,99,7,4,2039,27.08123622803323,78.01647405249285,4,Address_99,"[(3, 10), (1, 5), (4, 12), (4, 19)]",2024-11-04 09:00:00
100,100,1,5,1790,27.17594980400609,78.02577393922283,4,Address_100,"[(2, 9), (2, 10)]",2024-11-04 09:00:00
101,101,6,9,33,27.220726141039847,78.04594454941169,4,Address_101,"[(1, 8), (1, 14), (1, 16)]",2024-11-04 09:00:00
102,102,1,1,1033,27.083716443913413,78.06978482248948,4,Address_102,"[(1, 13), (2, 5), (5, 6)]",2024-11-04 09:00:00
103,103,6,10,35,27.260460376702653,78.01708886821892,4,Address_103,"[(1, 15)]",2024-11-04 09:00:00
104,104,7,2,1290,27.169861998544167,78.00886967920678,4,Address_104,"[(3, 1), (1, 19), (5, 15), (5, 4), (2, 10), (1, 1)]",2024-11-04 09:00:00
105,105,6,10,1790,27.300574968581483,77.94226545508285,4,Address_105,"[(2, 19), (5, 12), (2, 1), (1, 16), (5, 5), (2, 8)]",2024-11-04 09:00:00
106,106,1,7,1537,27.21266136294596,78.16244175157384,4,Address_106,"[(1, 11), (2, 1)]",2024-11-04 09:00:00
107,107,1,6,286,27.02504998148122,77.98107555537567,4,Address_107,"[(4, 6), (2, 13), (4, 17)]",2024-11-04 09:00:00
108,108,7,5,35,27.227420104513236,78.06975887379002,4,Address_108,"[(1, 16)]",2024-11-04 09:00:00
109,109,7,5,540,27.252047273858274,77.95023642790464,4,Address_109,"[(1, 14), (3, 7), (4, 3), (3, 3)]",2024-11-04 09:00:00
110,110,1,1,31,27.259453109998404,77.97807641099858,4,Address_110,"[(1, 19), (3, 14), (4, 2)]",2024-11-04 09:00:00
111,111,6,3,531,27.204544814219826,78.04315742848253,4,Address_111,"[(1, 8), (4, 5), (3, 19), (3, 2), (4, 1)]",2024-11-04 09:00:00
112,112,7,6,283,27.231537836999742,77.91997483191649,4,Address_112,"[(2, 5), (3, 9), (1, 12), (4, 19)]",2024-11-04 09:00:00
113,113,1,6,1784,27.218034959458723,78.07702484446273,4,Address_113,"[(2, 10), (2, 13), (4, 6), (5, 15)]",2024-11-04 09:00:00
114,114,7,6,534,27.192280157949394,78.00430580314274,4,Address_114,"[(5, 19), (5, 14), (2, 1), (4, 4), (1, 8)]",2024-11-04 09:00:00
115,115,6,1,1285,27.186259279371818,78.04865270017994,4,Address_115,"[(1, 4), (1, 19)]",2024-11-04 09:00:00
116,116,7,9,2282,27.212966081085863,77.93223430102313,4,Address_116,"[(5, 17)]",2024-11-04 09:00:00
117,117,6,2,283,27.08939874178483,78.0256542400912,4,Address_117,"[(5, 5), (3, 15), (5, 6), (4, 9)]",2024-11-04 09:00:00
118,118,7,10,2034,27.153024109040004,78.10553793810772,4,Address_118,"[(4, 7), (2, 18)]",2024-11-04 09:00:00
119,119,1,4,2283,27.083864896954903,78.00734536658175,4,Address_119,"[(5, 8), (3, 11), (4, 4), (5, 6), (3, 8)]",2024-11-04 09:00:00
120,120,7,7,534,27.20543477254741,77.9818769083853,4,Address_120,"[(4, 4), (2, 5)]",2024-11-04 09:00:00
121,121,10,1,542,19.070891878859353,74.67336958870067,5,Address_121,"[(1, 1), (4, 14)]",2024-11-04 09:00:00
122,122,9,1,1548,19.210432174659466,74.72683508036438,5,Address_122,"[(2, 4), (2, 8), (1, 12)]",2024-11-04 09:00:00
123,123,2,7,1295,19.121029767262794,74.75991296623404,5,Address_123,"[(1, 2), (1, 18), (4, 4), (2, 18)]",2024-11-04 09:00:00
124,124,10,7,799,19.18147058074917,74.8546732379964,5,Address_124,"[(4, 19), (5, 14), (2, 8), (4, 14), (5, 3), (4, 7)]",2024-11-04 09:00:00
125,125,10,3,547,19.243357386768334,74.68977715258228,5,Address_125,"[(5, 18), (4, 18), (1, 17), (3, 4)]",2024-11-04 09:00:00
126,126,9,5,45,19.016014979114114,74.90453998398095,5,Address_126,"[(4, 12)]",2024-11-04 09:00:00
127,127,9,4,795,19.103080057034628,74.65746877047062,5,Address_127,"[(5, 10), (3, 20)]",2024-11-04 09:00:00
128,128,1,9,2298,19.01119672664896,74.90121675910342,5,Address_128,"[(5, 18), (5, 5), (4, 7), (2, 9)]",2024-11-04 09:00:00
129,129,2,9,1298,19.02151330246078,74.76017607963574,5,Address_129,"[(3, 1), (3, 15), (1, 19)]",2024-11-04 09:00:00
130,130,9,7,2050,18.978754148541523,74.81807693710412,5,Address_130,"[(1, 20), (2, 10), (2, 6), (1, 3), (5, 8), (5, 5)]",2024-11-04 09:00:00
131,131,6,8,296,19.207975830803687,74.73239797765441,5,Address_131,"[(5, 11), (3, 10), (4, 7), (3, 16)]",2024-11-04 09:00:00
132,132,10,7,2298,19.01224934194232,74.65543266710797,5,Address_132,"[(4, 1), (4, 5), (4, 5), (5, 12)]",2024-11-04 09:00:00
133,133,9,10,1050,19.021506489346077,74.74002263204663,5,Address_133,"[(4, 14), (1, 12), (1, 4)]",2024-11-04 09:00:00
134,134,2,4,50,19.144169707814015,74.86472134380621,5,Address_134,"[(5, 5), (4, 5), (3, 17), (2, 9), (4, 1)]",2024-11-04 09:00:00
135,135,9,2,1795,19.219348826721944,74.74181839936406,5,Address_135,"[(4, 11), (5, 7), (3, 12), (2, 1), (1, 3)]",2024-11-04 09:00:00
136,136,9,7,45,19.10913283009797,74.73696626010148,5,Address_136,"[(5, 13), (5, 6), (5, 14), (2, 16), (3, 10), (3, 5)]",2024-11-04 09:00:00
137,137,1,7,1048,19.19341400687952,74.69707937079504,5,Address_137,"[(3, 12), (5, 5)]",2024-11-04 09:00:00
138,138,6,8,2292,19.28010788218056,74.75272269367674,5,Address_138,"[(2, 16), (4, 9), (4, 18), (1, 19), (2, 2)]",2024-11-04 09:00:00
139,139,10,6,1546,19.144055582187498,74.70111121358583,5,Address_139,"[(4, 7), (5, 7), (4, 13), (3, 17), (2, 9), (1, 14)]",2024-11-04 09:00:00
140,140,1,8,41,19.04215001136163,74.77879457727914,5,Address_140,"[(1, 16)]",2024-11-04 09:00:00
141,141,1,1,795,19.02504813458496,74.72017693021557,5,Address_141,"[(1, 15), (4, 11), (3, 3)]",2024-11-04 09:00:00
142,142,6,2,1291,19.2887190351536,74.75375788171274,5,Address_142,"[(3, 9)]",2024-11-04 09:00:00
143,143,10,10,1050,19.214500621346083,74.747214037391,5,Address_143,"[(3, 2), (1, 3), (2, 17)]",2024-11-04 09:00:00
144,144,10,6,293,19.1368310546394,74.71124503195477,5,Address_144,"[(4, 12)]",2024-11-04 09:00:00
145,145,10,3,1548,19.13868530714157,74.67376378683943,5,Address_145,"[(3, 10), (3, 15), (5, 2), (2, 14), (5, 5), (2, 10)]",2024-11-04 09:00:00
146,146,10,9,1797,19.226736160314587,74.84005444127106,5,Address_146,"[(1, 2), (1, 13), (4, 14)]",2024-11-04 09:00:00
147,147,10,3,1294,19.131976278080103,74.70810693431982,5,Address_147,"[(2, 20), (1, 13), (4, 12), (2, 4), (1, 11), (1, 3)]",2024-11-04 09:00:00
148,148,10,7,2300,19.097762545285978,74.62514757713961,5,Address_148,"[(2, 17), (1, 9), (5, 11), (4, 18), (5, 4), (3, 14)]",2024-11-04 09:00:00
149,149,1,5,1294,19.136027072495317,74.6546625776848,5,Address_149,"[(3, 9), (1, 11)]",2024-11-04 09:00:00
150,150,1,6,1543,19.204160647359473,74.6298815323584,5,Address_150,"[(4, 18)]",2024-11-04 09:00:00
151,151,5,9,1309,22.987107791797044,72.50270914231352,6,Address_151,"[(5, 20), (3, 10), (4, 9), (4, 20)]",2024-11-04 09:00:00
152,152,3,9,1305,23.015678462245347,72.66336307821733,6,Address_152,"[(2, 3), (1, 16), (2, 2), (1, 1), (3, 1)]",2024-11-04 09:00:00
153,153,3,2,1056,22.989239734022078,72.60519405242849,6,Address_153,"[(4, 7), (2, 2), (1, 4), (5, 1), (2, 1), (3, 4)]",2024-11-04 09:00:00
154,154,3,6,802,23.118491469679167,72.54118114252083,6,Address_154,"[(2, 8), (4, 13), (4, 6), (4, 10), (1, 16), (4, 11)]",2024-11-04 09:00:00
155,155,5,7,2306,23.113100433701675,72.48975682808098,6,Address_155,"[(4, 19), (2, 13), (1, 8), (2, 11)]",2024-11-04 09:00:00
156,156,5,8,1556,23.161363866882343,72.60358403579725,6,Address_156,"[(5, 3), (1, 9)]",2024-11-04 09:00:00
157,157,3,10,801,23.00244313347384,72.6052382378802,6,Address_157,"[(5, 11), (4, 16), (1, 9), (2, 10), (3, 15)]",2024-11-04 09:00:00
158,158,5,10,2058,22.929915866374273,72.64303769062774,6,Address_158,"[(1, 12)]",2024-11-04 09:00:00
159,159,7,2,1309,22.965303523870496,72.67625815645967,6,Address_159,"[(4, 5), (2, 12), (4, 3), (1, 18)]",2024-11-04 09:00:00
160,160,10,8,810,23.048706605002685,72.56440743051965,6,Address_160,"[(4, 3), (4, 6)]",2024-11-04 09:00:00
161,161,3,4,552,22.93950524519419,72.57083754705866,6,Address_161,"[(5, 14), (3, 4), (4, 3)]",2024-11-04 09:00:00
162,162,3,7,1554,23.02813990061131,72.57707158862152,6,Address_162,"[(2, 8), (4, 16), (5, 7), (4, 9), (4, 17)]",2024-11-04 09:00:00
163,163,7,1,558,23.039249994991252,72.4703096240435,6,Address_163,"[(1, 7), (4, 16), (5, 20), (1, 1), (3, 8)]",2024-11-04 09:00:00
164,164,3,7,2058,22.992641676663848,72.5793833566819,6,Address_164,"[(2, 19), (3, 10), (4, 8)]",2024-11-04 09:00:00
165,165,3,9,2052,23.14105326656657,72.56807086579006,6,Address_165,"[(2, 9), (4, 13)]",2024-11-04 09:00:00
166,166,10,3,558,23.12095530932017,72.52181951459178,6,Address_166,"[(3, 10), (5, 7), (1, 2), (3, 9)]",2024-11-04 09:00:00
167,167,5,2,2056,23.030522828888525,72.5124948129543,6,Address_167,"[(3, 19), (2, 3), (2, 18), (5, 18), (2, 5), (5, 2)]",2024-11-04 09:00:00
168,168,10,9,1301,23.013139343750517,72.59734268894123,6,Address_168,"[(1, 15), (1, 11), (2, 10), (2, 18), (4, 10), (5, 19)]",2024-11-04 09:00:00
169,169,10,2,1060,23.03290301057356,72.62733617992227,6,Address_169,"[(1, 7)]",2024-11-04 09:00:00
170,170,10,4,2307,23.04059646520288,72.59692642417454,6,Address_170,"[(3, 1), (4, 8), (3, 10), (2, 2), (3, 13), (3, 18)]",2024-11-04 09:00:00
171,171,10,7,1055,23.039050812138775,72.44655529999638,6,Address_171,"[(4, 15), (1, 11), (2, 9), (4, 3)]",2024-11-04 09:00:00
172,172,3,7,558,23.088305095254444,72.46733085447504,6,Address_172,"[(2, 19), (3, 13)]",2024-11-04 09:00:00
173,173,5,8,807,23.088909752432603,72.63108174182041,6,Address_173,"[(3, 8), (4, 19), (3, 9)]",2024-11-04 09:00:00
174,174,5,7,801,23.006720960382395,72.57752365507093,6,Address_174,"[(4, 5), (3, 14), (3, 9), (4, 1)]",2024-11-04 09:00:00
175,175,3,6,805,22.95848924530248,72.53278442065907,6,Address_175,"[(1, 3)]",2024-11-04 09:00:00
176,176,3,1,2302,23.01744968258878,72.58670925454587,6,Address_176,"[(5, 6), (4, 3), (4, 5), (1, 18)]",2024-11-04 09:00:00
177,177,10,1,51,23.010437930656234,72.61928629186298,6,Address_177,"[(2, 6), (5, 11), (4, 17)]",2024-11-04 09:00:00
178,178,10,3,1310,23.088422763008218,72.63554876214543,6,Address_178,"[(3, 15), (1, 5)]",2024-11-04 09:00:00
179,179,7,10,2301,22.998111268791572,72.59839014678127,6,Address_179,"[(5, 11), (5, 17), (2, 11), (4, 15), (2, 10), (5, 16)]",2024-11-04 09:00:00
180,180,10,5,1554,22.90300068418599,72.6422359162563,6,Address_180,"[(5, 16), (3, 20)]",2024-11-04 09:00:00
181,181,3,8,2065,23.63288867131465,92.81993320826481,7,Address_181,"[(2, 16), (5, 8), (3, 4), (3, 15)]",2024-11-04 09:00:00
182,182,3,2,2317,23.744942635741815,92.7266434859657,7,Address_182,"[(1, 1), (2, 17), (3, 10), (1, 16)]",2024-11-04 09:00:00
183,183,3,4,1070,23.8682965849207,92.63185770970665,7,Address_183,"[(2, 15), (3, 9), (4, 7), (2, 7)]",2024-11-04 09:00:00
184,184,4,3,62,23.687917406724157,92.81164303014184,7,Address_184,"[(4, 4), (5, 1), (2, 8), (3, 10), (4, 18), (5, 10)]",2024-11-04 09:00:00
185,185,3,5,63,23.596654347008144,92.63889472095703,7,Address_185,"[(5, 11)]",2024-11-04 09:00:00
186,186,3,7,1067,23.723674699364242,92.65625005758876,7,Address_186,"[(2, 1), (5, 19), (3, 4), (5, 17), (5, 9)]",2024-11-04 09:00:00
187,187,3,9,1817,23.848436079827643,92.69723413933673,7,Address_187,"[(5, 7), (5, 16)]",2024-11-04 09:00:00
188,188,4,10,2316,23.768373460505227,92.69308840511728,7,Address_188,"[(1, 18), (5, 8)]",2024-11-04 09:00:00
189,189,3,6,2320,23.738001994809792,92.75104513202064,7,Address_189,"[(1, 5), (5, 6)]",2024-11-04 09:00:00
190,190,4,3,1313,23.771812335360536,92.65007903205749,7,Address_190,"[(5, 8), (3, 2), (5, 7), (5, 13)]",2024-11-04 09:00:00
191,191,3,7,2070,23.75136673968135,92.70555083608832,7,Address_191,"[(1, 4), (1, 18), (3, 1), (3, 6), (4, 7), (1, 1)]",2024-11-04 09:00:00
192,192,4,10,1313,23.8829171426882,92.65060772833277,7,Address_192,"[(1, 4), (1, 6)]",2024-11-04 09:00:00
193,193,4,5,316,23.70849193399601,92.72621642629628,7,Address_193,"[(2, 10), (3, 19), (3, 7), (3, 16)]",2024-11-04 09:00:00
