store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,inventory_capacity
17,1,11,27.92566144584614,78.01899778983834,store17@aligarh.com,9427383666,2024-10-02 09:00:00,2024-10-02 21:00:00,2079
18,1,11,27.739737741573666,78.17464402417,store18@aligarh.com,9222435719,2024-10-02 09:00:00,2024-10-02 21:00:00,4228
19,1,11,27.901006086756688,78.16530615970706,store19@aligarh.com,9069112640,2024-10-02 09:00:00,2024-10-02 21:00:00,2377
20,1,11,27.882427687183625,78.10833507808627,store20@aligarh.com,9725854679,2024-10-02 09:00:00,2024-10-02 21:00:00,3504
21,1,33,21.768771537698285,72.1419348440961,store21@bhavnagar.com,9509914272,2024-10-02 09:00:00,2024-10-02 21:00:00,1546
22,1,33,21.874202873928837,72.17297942143844,store22@bhavnagar.com,9191895822,2024-10-02 09:00:00,2024-10-02 21:00:00,4921
23,1,33,21.76049613356897,72.17914482586124,store23@bhavnagar.com,9319945780,2024-10-02 09:00:00,2024-10-02 21:00:00,4710
24,1,33,21.815054196925978,72.13106773435709,store24@bhavnagar.com,9462321425,2024-10-02 09:00:00,2024-10-02 21:00:00,2685
25,1,33,21.80953171831596,72.15629280401426,store25@bhavnagar.com,9033888467,2024-10-02 09:00:00,2024-10-02 21:00:00,3901
26,1,33,21.845344464140755,72.11646194807851,store26@bhavnagar.com,9040588210,2024-10-02 09:00:00,2024-10-02 21:00:00,3692
27,1,33,21.774751254376426,72.15446505382063,store27@bhavnagar.com,9087139902,2024-10-02 09:00:00,2024-10-02 21:00:00,2220
28,1,33,21.825803557990923,72.17255223036416,store28@bhavnagar.com,9720192602,2024-10-02 09:00:00,2024-10-02 21:00:00,3204
29,1,33,21.759831862180917,72.12087334071703,store29@bhavnagar.com,9510141977,2024-10-02 09:00:00,2024-10-02 21:00:00,3421
30,1,33,21.77361612672933,72.15197584543405,store30@bhavnagar.com,9573937224,2024-10-02 09:00:00,2024-10-02 21:00:00,1925
31,1,38,23.20042729290378,77.41480158440072,store31@bhopal .com,9662832057,2024-10-02 09:00:00,2024-10-02 21:00:00,2418
32,1,38,23.26545166616701,77.40489642965206,store32@bhopal .com,9939246345,2024-10-02 09:00:00,2024-10-02 21:00:00,1237
33,1,38,23.270651890486185,77.44830423658532,store33@bhopal .com,9238527196,2024-10-02 09:00:00,2024-10-02 21:00:00,4512
34,1,38,23.33694619269828,77.327431753156,store34@bhopal .com,9561491685,2024-10-02 09:00:00,2024-10-02 21:00:00,2890
35,1,38,23.179114404277087,77.40257042623743,store35@bhopal .com,9720425076,2024-10-02 09:00:00,2024-10-02 21:00:00,2361
36,1,38,23.238961717516244,77.34520599284288,store36@bhopal .com,9500361128,2024-10-02 09:00:00,2024-10-02 21:00:00,2602
37,1,38,23.217268161407674,77.3290575287669,store37@bhopal .com,9347541919,2024-10-02 09:00:00,2024-10-02 21:00:00,3269
38,1,38,23.27860288999936,77.51356661324186,store38@bhopal .com,9740056085,2024-10-02 09:00:00,2024-10-02 21:00:00,1385
39,1,38,23.23491487389691,77.32706596390251,store39@bhopal .com,9985537801,2024-10-02 09:00:00,2024-10-02 21:00:00,1894
40,1,38,23.240457810025095,77.3963732859074,store40@bhopal .com,9116825304,2024-10-02 09:00:00,2024-10-02 21:00:00,1616
41,1,19,19.81599544027906,75.32356073989357,store41@aurangabad.com,9899137040,2024-10-02 09:00:00,2024-10-02 21:00:00,4696
42,1,19,19.856406437668984,75.41958836727491,store42@aurangabad.com,9776934625,2024-10-02 09:00:00,2024-10-02 21:00:00,3343
43,1,19,19.89241779913308,75.38322903181897,store43@aurangabad.com,9877789509,2024-10-02 09:00:00,2024-10-02 21:00:00,3178
44,1,19,19.89403135302939,75.34233848665028,store44@aurangabad.com,9995318894,2024-10-02 09:00:00,2024-10-02 21:00:00,2300
45,1,19,19.792934830245592,75.35115736039995,store45@aurangabad.com,9452093947,2024-10-02 09:00:00,2024-10-02 21:00:00,4962
46,1,19,19.884548447045578,75.34511611550434,store46@aurangabad.com,9060173030,2024-10-02 09:00:00,2024-10-02 21:00:00,2195
47,1,19,19.8460772035237,75.35237658189939,store47@aurangabad.com,9369633812,2024-10-02 09:00:00,2024-10-02 21:00:00,4629
48,1,19,19.819535153986756,75.31715876493736,store48@aurangabad.com,9605587834,2024-10-02 09:00:00,2024-10-02 21:00:00,4903
49,1,19,19.84365650440527,75.31583666571221,store49@aurangabad.com,9035578881,2024-10-02 09:00:00,2024-10-02 21:00:00,1534
50,1,19,19.88381619877627,75.32173270772256,store50@aurangabad.com,9870775532,2024-10-02 09:00:00,2024-10-02 21:00:00,4696
51,1,43,16.82324619540527,75.78430606532928,store51@bijapur.com,9409096931,2024-10-02 09:00:00,2024-10-02 21:00:00,2794
52,1,43,16.851656898280154,75.76452534779732,store52@bijapur.com,9153239470,2024-10-02 09:00:00,2024-10-02 21:00:00,1700
53,1,43,16.75912490213271,75.69556119995336,store53@bijapur.com,9404883475,2024-10-02 09:00:00,2024-10-02 21:00:00,4555
54,1,43,16.76666625171977,75.69603004845577,store54@bijapur.com,9020369206,2024-10-02 09:00:00,2024-10-02 21:00:00,4582
55,1,43,16.82515467656152,75.71391278755952,store55@bijapur.com,9773445491,2024-10-02 09:00:00,2024-10-02 21:00:00,3905
56,1,43,16.810201152466465,75.68435630001132,store56@bijapur.com,9782964270,2024-10-02 09:00:00,2024-10-02 21:00:00,1070
57,1,43,16.872349017516864,75.7870282227828,store57@bijapur.com,9689504990,2024-10-02 09:00:00,2024-10-02 21:00:00,2347
58,1,43,16.82677974116375,75.7189078539311,store58@bijapur.com,9108359851,2024-10-02 09:00:00,2024-10-02 21:00:00,4381
59,1,43,16.805554410572636,75.78126938924234,store59@bijapur.com,9216599332,2024-10-02 09:00:00,2024-10-02 21:00:00,4894
60,1,43,16.849386110907307,75.7104981884142,store60@bijapur.com,9997679774,2024-10-02 09:00:00,2024-10-02 21:00:00,3930
61,1,2,19.41785984334,78.35371532174146,store61@adilabad.com,9589573728,2024-10-02 09:00:00,2024-10-02 21:00:00,4956
62,1,2,19.414264681656565,78.31640533949663,store62@adilabad.com,9328081595,2024-10-02 09:00:00,2024-10-02 21:00:00,2538
63,1,2,19.394167063273596,78.31175560346256,store63@adilabad.com,9759144247,2024-10-02 09:00:00,2024-10-02 21:00:00,3462
64,1,2,19.334660406041312,78.29848797763911,store64@adilabad.com,9732006535,2024-10-02 09:00:00,2024-10-02 21:00:00,1158
65,1,2,19.3833212684188,78.3287372186008,store65@adilabad.com,9515265843,2024-10-02 09:00:00,2024-10-02 21:00:00,2311
66,1,2,19.400475498665386,78.3107033802563,store66@adilabad.com,9155678238,2024-10-02 09:00:00,2024-10-02 21:00:00,2010
67,1,2,19.419971390925305,78.3391680312995,store67@adilabad.com,9934247327,2024-10-02 09:00:00,2024-10-02 21:00:00,1428
68,1,2,19.433248494189982,78.37412890675297,store68@adilabad.com,9755856727,2024-10-02 09:00:00,2024-10-02 21:00:00,4350
69,1,2,19.37804435495073,78.35585990685384,store69@adilabad.com,9799481419,2024-10-02 09:00:00,2024-10-02 21:00:00,1304
70,1,2,19.443725407409765,78.36580919461308,store70@adilabad.com,9248515579,2024-10-02 09:00:00,2024-10-02 21:00:00,1355
71,1,24,23.19703804132521,87.86541583074477,store71@barddhaman.com,9170978816,2024-10-02 09:00:00,2024-10-02 21:00:00,3049
72,1,24,23.228680245665185,87.84529935895353,store72@barddhaman.com,9191822412,2024-10-02 09:00:00,2024-10-02 21:00:00,2812
73,1,24,23.29054938015267,87.71626221539672,store73@barddhaman.com,9600999348,2024-10-02 09:00:00,2024-10-02 21:00:00,2759
74,1,24,23.332467444928636,87.78893909195942,store74@barddhaman.com,9962557507,2024-10-02 09:00:00,2024-10-02 21:00:00,2458
75,1,24,23.233188147820208,87.92026784868092,store75@barddhaman.com,9023204564,2024-10-02 09:00:00,2024-10-02 21:00:00,1533
76,1,24,23.27542587649122,87.88653461307348,store76@barddhaman.com,9545453141,2024-10-02 09:00:00,2024-10-02 21:00:00,3964
77,1,24,23.188780055298885,87.89193875082228,store77@barddhaman.com,9768820192,2024-10-02 09:00:00,2024-10-02 21:00:00,3484
78,1,24,23.400259060924316,87.88353661264078,store78@barddhaman.com,9008339196,2024-10-02 09:00:00,2024-10-02 21:00:00,3690
79,1,24,23.26244167582525,87.85925103165404,store79@barddhaman.com,9327910643,2024-10-02 09:00:00,2024-10-02 21:00:00,3953
80,1,24,23.314123318070106,87.8131455981801,store80@barddhaman.com,9715829004,2024-10-02 09:00:00,2024-10-02 21:00:00,3692
81,1,23,34.221808805559746,74.36520519942206,store81@baramula.com,9553155485,2024-10-02 09:00:00,2024-10-02 21:00:00,4583
82,1,23,34.226375180125174,74.25219957481599,store82@baramula.com,9911727239,2024-10-02 09:00:00,2024-10-02 21:00:00,3958
83,1,23,34.186251597471845,74.34426125540693,store83@baramula.com,9920687462,2024-10-02 09:00:00,2024-10-02 21:00:00,4721
84,1,23,34.25654358769851,74.38909508391608,store84@baramula.com,9364252481,2024-10-02 09:00:00,2024-10-02 21:00:00,2925
85,1,23,34.22109004469753,74.32589422755048,store85@baramula.com,9690742614,2024-10-02 09:00:00,2024-10-02 21:00:00,4383
86,1,23,34.205999031182515,74.24048732889736,store86@baramula.com,9047127921,2024-10-02 09:00:00,2024-10-02 21:00:00,3182
87,1,23,34.22516715291087,74.42245802185164,store87@baramula.com,9730385397,2024-10-02 09:00:00,2024-10-02 21:00:00,1389
88,1,23,34.231717805799555,74.28347269247762,store88@baramula.com,9958856664,2024-10-02 09:00:00,2024-10-02 21:00:00,2375
89,1,23,34.234783358641955,74.40018577117812,store89@baramula.com,9967510264,2024-10-02 09:00:00,2024-10-02 21:00:00,1476
90,1,23,34.18696633916302,74.39707710285691,store90@baramula.com,9545379566,2024-10-02 09:00:00,2024-10-02 21:00:00,4141
91,1,6,23.020453261649063,72.43953466971689,store91@ahmedabad.com,9960565484,2024-10-02 09:00:00,2024-10-02 21:00:00,4443
92,1,6,23.150667297866388,72.62361590526604,store92@ahmedabad.com,9733704549,2024-10-02 09:00:00,2024-10-02 21:00:00,4343
93,1,6,22.954716727349627,72.56413481736108,store93@ahmedabad.com,9563891726,2024-10-02 09:00:00,2024-10-02 21:00:00,4705
94,1,6,23.109320815439503,72.572302715243,store94@ahmedabad.com,9965659275,2024-10-02 09:00:00,2024-10-02 21:00:00,3867
95,1,6,22.944217755639574,72.41913852122948,store95@ahmedabad.com,9188878127,2024-10-02 09:00:00,2024-10-02 21:00:00,1888
96,1,6,22.925922053509787,72.42234320148567,store96@ahmedabad.com,9090509524,2024-10-02 09:00:00,2024-10-02 21:00:00,1894
97,1,6,22.92708354003277,72.67990873760766,store97@ahmedabad.com,9173374991,2024-10-02 09:00:00,2024-10-02 21:00:00,1305
98,1,6,23.17826198213724,72.67613176378804,store98@ahmedabad.com,9820231352,2024-10-02 09:00:00,2024-10-02 21:00:00,3721
99,1,6,23.090798215051677,72.57604022742689,store99@ahmedabad.com,9856247899,2024-10-02 09:00:00,2024-10-02 21:00:00,1082
100,1,6,23.02613823397377,72.58556723279366,store100@ahmedabad.com,9781207785,2024-10-02 09:00:00,2024-10-02 21:00:00,3680
101,2,4,27.16710000243616,78.25667147005451,store101@agra.com,9886173946,2024-10-02 09:00:00,2024-10-02 21:00:00,1343
102,2,4,27.30094333501949,78.06341398773215,store102@agra.com,9046976884,2024-10-02 09:00:00,2024-10-02 21:00:00,1978
103,2,4,27.251258666129637,78.20623076793643,store103@agra.com,9910958893,2024-10-02 09:00:00,2024-10-02 21:00:00,2223
104,2,4,27.1731572251881,78.1226810437738,store104@agra.com,9017319409,2024-10-02 09:00:00,2024-10-02 21:00:00,2544
105,2,4,27.180795901525762,78.01801552080191,store105@agra.com,9791369117,2024-10-02 09:00:00,2024-10-02 21:00:00,1345
106,2,4,27.155701685863026,77.8290862866914,store106@agra.com,9370173650,2024-10-02 09:00:00,2024-10-02 21:00:00,1793
107,2,4,27.22811558980644,77.94965126517798,store107@agra.com,9328073158,2024-10-02 09:00:00,2024-10-02 21:00:00,1271
108,2,4,27.18248045113198,77.90913668930747,store108@agra.com,9663703107,2024-10-02 09:00:00,2024-10-02 21:00:00,2012
109,2,4,27.19311376944816,78.09328868895619,store109@agra.com,9598642643,2024-10-02 09:00:00,2024-10-02 21:00:00,3563
110,2,4,27.303400289897265,78.12467146196664,store110@agra.com,9288484196,2024-10-02 09:00:00,2024-10-02 21:00:00,3469
111,2,11,27.92074965584739,78.06371490705102,store111@aligarh.com,9578821628,2024-10-02 09:00:00,2024-10-02 21:00:00,1115
112,2,11,27.864614295211844,77.90671103509024,store112@aligarh.com,9833516986,2024-10-02 09:00:00,2024-10-02 21:00:00,2190
113,2,11,27.93092352354487,78.15503206299911,store113@aligarh.com,9680291430,2024-10-02 09:00:00,2024-10-02 21:00:00,3236
114,2,11,27.895432443406026,78.15282823546706,store114@aligarh.com,9527634904,2024-10-02 09:00:00,2024-10-02 21:00:00,1208
115,2,11,27.69490977697103,78.03407687175883,store115@aligarh.com,9881259033,2024-10-02 09:00:00,2024-10-02 21:00:00,2575
116,2,11,27.87546146447957,78.12032659858048,store116@aligarh.com,9369532126,2024-10-02 09:00:00,2024-10-02 21:00:00,4207
117,2,11,27.824193029763297,77.99059913339455,store117@aligarh.com,9733110415,2024-10-02 09:00:00,2024-10-02 21:00:00,3607
118,2,11,28.016783808695877,78.04293122652122,store118@aligarh.com,9956262978,2024-10-02 09:00:00,2024-10-02 21:00:00,4335
119,2,11,28.090885921725757,78.23134569266139,store119@aligarh.com,9611558540,2024-10-02 09:00:00,2024-10-02 21:00:00,3696
120,2,11,27.88558685643634,77.89889446611923,store120@aligarh.com,9839473969,2024-10-02 09:00:00,2024-10-02 21:00:00,1246
121,2,7,23.737108961718985,92.62377209751679,store121@aizawl  .com,9985310981,2024-10-02 09:00:00,2024-10-02 21:00:00,1894
122,2,7,23.6329543971561,92.70671650312028,store122@aizawl  .com,9280986447,2024-10-02 09:00:00,2024-10-02 21:00:00,2258
123,2,7,23.757695451809795,92.71143896186182,store123@aizawl  .com,9752233024,2024-10-02 09:00:00,2024-10-02 21:00:00,1374
124,2,7,23.811415421896356,92.67646846349427,store124@aizawl  .com,9297767088,2024-10-02 09:00:00,2024-10-02 21:00:00,4386
125,2,7,23.72914181434687,92.84785158126171,store125@aizawl  .com,9085667663,2024-10-02 09:00:00,2024-10-02 21:00:00,3612
126,2,7,23.659412686064268,92.84745195550698,store126@aizawl  .com,9474533624,2024-10-02 09:00:00,2024-10-02 21:00:00,3439
127,2,7,23.754821242089267,92.6824676429355,store127@aizawl  .com,9799041053,2024-10-02 09:00:00,2024-10-02 21:00:00,3248
128,2,7,23.845253228666795,92.70213370110089,store128@aizawl  .com,9135228694,2024-10-02 09:00:00,2024-10-02 21:00:00,1075
129,2,7,23.827588219565705,92.6241756849174,store129@aizawl  .com,9831462285,2024-10-02 09:00:00,2024-10-02 21:00:00,2706
130,2,7,23.80483767631225,92.70124706899226,store130@aizawl  .com,9726628529,2024-10-02 09:00:00,2024-10-02 21:00:00,3214
131,2,32,22.970027110346432,88.384898381405,store131@bhatpara.com,9465505138,2024-10-02 09:00:00,2024-10-02 21:00:00,2416
132,2,32,22.87248210654418,88.40523685876626,store132@bhatpara.com,9483074729,2024-10-02 09:00:00,2024-10-02 21:00:00,2447
133,2,32,22.94802378576724,88.38160300839631,store133@bhatpara.com,9673487151,2024-10-02 09:00:00,2024-10-02 21:00:00,4472
134,2,32,22.763845115622757,88.60614603871998,store134@bhatpara.com,9204632236,2024-10-02 09:00:00,2024-10-02 21:00:00,4619
135,2,32,22.96345883713173,88.41813630763657,store135@bhatpara.com,9360445967,2024-10-02 09:00:00,2024-10-02 21:00:00,1755
136,2,32,22.92860040553419,88.30330271931602,store136@bhatpara.com,9017470353,2024-10-02 09:00:00,2024-10-02 21:00:00,1571
137,2,32,22.8285594770248,88.4268212721322,store137@bhatpara.com,9973210978,2024-10-02 09:00:00,2024-10-02 21:00:00,1517
138,2,32,22.892128513789416,88.46937978133592,store138@bhatpara.com,9021093104,2024-10-02 09:00:00,2024-10-02 21:00:00,3169
139,2,32,23.04754975688154,88.41123285931779,store139@bhatpara.com,9346272769,2024-10-02 09:00:00,2024-10-02 21:00:00,1433
140,2,32,22.72196437209134,88.21752691239914,store140@bhatpara.com,9233854120,2024-10-02 09:00:00,2024-10-02 21:00:00,4166
141,2,24,23.289077060320633,87.76260150559118,store141@barddhaman.com,9317632769,2024-10-02 09:00:00,2024-10-02 21:00:00,1176
142,2,24,23.270994517211157,87.9738655202887,store142@barddhaman.com,9853473256,2024-10-02 09:00:00,2024-10-02 21:00:00,4361
143,2,24,23.30387207959717,87.78064093924601,store143@barddhaman.com,9192944105,2024-10-02 09:00:00,2024-10-02 21:00:00,4646
144,2,24,23.18531984065066,87.74495161606065,store144@barddhaman.com,9057575277,2024-10-02 09:00:00,2024-10-02 21:00:00,4657
145,2,24,23.252835269273753,87.79707606881867,store145@barddhaman.com,9498807361,2024-10-02 09:00:00,2024-10-02 21:00:00,1767
146,2,24,23.11415908339968,87.87237266862891,store146@barddhaman.com,9729736032,2024-10-02 09:00:00,2024-10-02 21:00:00,4383
147,2,24,23.25220010284092,87.83232568441387,store147@barddhaman.com,9920251119,2024-10-02 09:00:00,2024-10-02 21:00:00,4437
148,2,24,23.3077761924402,87.8336234781109,store148@barddhaman.com,9819931478,2024-10-02 09:00:00,2024-10-02 21:00:00,3119
149,2,24,23.381568802587687,87.86596005554424,store149@barddhaman.com,9957949232,2024-10-02 09:00:00,2024-10-02 21:00:00,4825
150,2,24,23.27934347590349,87.81234189796393,store150@barddhaman.com,9601586748,2024-10-02 09:00:00,2024-10-02 21:00:00,2705
151,2,34,21.190650346365903,81.46427309532878,store151@bhilai.com,9572889114,2024-10-02 09:00:00,2024-10-02 21:00:00,1304
152,2,34,21.019691621476742,81.5478262617657,store152@bhilai.com,9548508907,2024-10-02 09:00:00,2024-10-02 21:00:00,1984
153,2,34,21.190731225920207,81.44774138601935,store153@bhilai.com,9986231116,2024-10-02 09:00:00,2024-10-02 21:00:00,3800
154,2,34,21.068002145694205,81.33018584900103,store154@bhilai.com,9514141491,2024-10-02 09:00:00,2024-10-02 21:00:00,3341
155,2,34,21.059763377470574,81.50150556193582,store155@bhilai.com,9464442136,2024-10-02 09:00:00,2024-10-02 21:00:00,4308
156,2,34,21.254328780670942,81.45067000540483,store156@bhilai.com,9155494617,2024-10-02 09:00:00,2024-10-02 21:00:00,2485
157,2,34,21.389837553485783,81.28024522589597,store157@bhilai.com,9539563352,2024-10-02 09:00:00,2024-10-02 21:00:00,1595
158,2,34,21.205050735051934,81.49409003532188,store158@bhilai.com,9343300304,2024-10-02 09:00:00,2024-10-02 21:00:00,4498
159,2,34,21.2850099011057,81.32941350674444,store159@bhilai.com,9433659924,2024-10-02 09:00:00,2024-10-02 21:00:00,2741
160,2,34,21.213160598564272,81.42151636055652,store160@bhilai.com,9437345001,2024-10-02 09:00:00,2024-10-02 21:00:00,1553
161,2,33,21.787453512840496,72.10045108619306,store161@bhavnagar.com,9909748931,2024-10-02 09:00:00,2024-10-02 21:00:00,3872
162,2,33,21.77686456036959,72.1596428743507,store162@bhavnagar.com,9178910618,2024-10-02 09:00:00,2024-10-02 21:00:00,4088
163,2,33,21.834321494810816,72.10131611253068,store163@bhavnagar.com,9393079908,2024-10-02 09:00:00,2024-10-02 21:00:00,1236
164,2,33,21.819013389880496,72.12264910854778,store164@bhavnagar.com,9190224947,2024-10-02 09:00:00,2024-10-02 21:00:00,3292
165,2,33,21.759017930734757,72.22880391801795,store165@bhavnagar.com,9755775935,2024-10-02 09:00:00,2024-10-02 21:00:00,1658
166,2,33,21.775528409748762,72.14938990237252,store166@bhavnagar.com,9568860500,2024-10-02 09:00:00,2024-10-02 21:00:00,2443
167,2,33,21.747124244499876,72.15687701386861,store167@bhavnagar.com,9208645238,2024-10-02 09:00:00,2024-10-02 21:00:00,4053
168,2,33,21.703697560377385,72.16748868098344,store168@bhavnagar.com,9971082090,2024-10-02 09:00:00,2024-10-02 21:00:00,1568
169,2,33,21.79098453901665,72.15532862074564,store169@bhavnagar.com,9978667970,2024-10-02 09:00:00,2024-10-02 21:00:00,1180
170,2,33,21.80154855696991,72.17104777801221,store170@bhavnagar.com,9772255618,2024-10-02 09:00:00,2024-10-02 21:00:00,3741
171,2,38,23.184169270479956,77.43023171892978,store171@bhopal .com,9952509892,2024-10-02 09:00:00,2024-10-02 21:00:00,4273
172,2,38,23.316961682638404,77.33357637434831,store172@bhopal .com,9531391670,2024-10-02 09:00:00,2024-10-02 21:00:00,1009
173,2,38,23.273666850199096,77.43080951837901,store173@bhopal .com,9587917829,2024-10-02 09:00:00,2024-10-02 21:00:00,1132
174,2,38,23.327446832708862,77.34262918350362,store174@bhopal .com,9273880298,2024-10-02 09:00:00,2024-10-02 21:00:00,1264
175,2,38,23.308211602497668,77.36902021781323,store175@bhopal .com,9360609520,2024-10-02 09:00:00,2024-10-02 21:00:00,4344
176,2,38,23.260188332792655,77.4332656849202,store176@bhopal .com,9009938563,2024-10-02 09:00:00,2024-10-02 21:00:00,3596
177,2,38,23.337784958921407,77.41581528027665,store177@bhopal .com,9104360074,2024-10-02 09:00:00,2024-10-02 21:00:00,3430
178,2,38,23.297770561189964,77.45509744881517,store178@bhopal .com,9657393832,2024-10-02 09:00:00,2024-10-02 21:00:00,2249
179,2,38,23.166762004990936,77.35575645346765,store179@bhopal .com,9166937623,2024-10-02 09:00:00,2024-10-02 21:00:00,4647
180,2,38,23.335681304706345,77.3681191729609,store180@bhopal .com,9861105567,2024-10-02 09:00:00,2024-10-02 21:00:00,1819
181,2,2,19.318993626188053,78.29554710756658,store181@adilabad.com,9149865699,2024-10-02 09:00:00,2024-10-02 21:00:00,4503
182,2,2,19.45694740706741,78.3399462139692,store182@adilabad.com,9911279754,2024-10-02 09:00:00,2024-10-02 21:00:00,4571
183,2,2,19.41469953636021,78.27883222498362,store183@adilabad.com,9714558085,2024-10-02 09:00:00,2024-10-02 21:00:00,3084
184,2,2,19.407775920152762,78.30328852776516,store184@adilabad.com,9168707269,2024-10-02 09:00:00,2024-10-02 21:00:00,4738
185,2,2,19.38175022267221,78.27186843334489,store185@adilabad.com,9824139746,2024-10-02 09:00:00,2024-10-02 21:00:00,1115
186,2,2,19.42423669538269,78.29381052822842,store186@adilabad.com,9200842381,2024-10-02 09:00:00,2024-10-02 21:00:00,1752
187,2,2,19.401879973906944,78.25470677697962,store187@adilabad.com,9501357919,2024-10-02 09:00:00,2024-10-02 21:00:00,3848
188,2,2,19.317423547517848,78.32238089927925,store188@adilabad.com,9528684348,2024-10-02 09:00:00,2024-10-02 21:00:00,3948
189,2,2,19.438600474104035,78.28051643635906,store189@adilabad.com,9352730180,2024-10-02 09:00:00,2024-10-02 21:00:00,4710
190,2,2,19.40753678497807,78.23867370208644,store190@adilabad.com,9787470566,2024-10-02 09:00:00,2024-10-02 21:00:00,4230
191,2,43,16.78348539414499,75.73586595247077,store191@bijapur.com,9665595424,2024-10-02 09:00:00,2024-10-02 21:00:00,4436
192,2,43,16.776426945100734,75.6859766681598,store192@bijapur.com,9569610976,2024-10-02 09:00:00,2024-10-02 21:00:00,3712
193,2,43,16.83845192868203,75.72146487476917,store193@bijapur.com,9289926881,2024-10-02 09:00:00,2024-10-02 21:00:00,3110
194,2,43,16.731639070211425,75.73521118839213,store194@bijapur.com,9518870459,2024-10-02 09:00:00,2024-10-02 21:00:00,1070
195,2,43,16.874434653982604,75.79392944498498,store195@bijapur.com,9772399796,2024-10-02 09:00:00,2024-10-02 21:00:00,3829
196,2,43,16.802797321165116,75.73069095725715,store196@bijapur.com,9224750436,2024-10-02 09:00:00,2024-10-02 21:00:00,2876
197,2,43,16.807553611739856,75.71706916868536,store197@bijapur.com,9718391701,2024-10-02 09:00:00,2024-10-02 21:00:00,4886
198,2,43,16.833819310732455,75.8116037236079,store198@bijapur.com,9434089784,2024-10-02 09:00:00,2024-10-02 21:00:00,2911
199,2,43,16.815577479386224,75.72914798649968,store199@bijapur.com,9962415565,2024-10-02 09:00:00,2024-10-02 21:00:00,4164
200,2,43,16.88230578744517,75.76913079092354,store200@bijapur.com,9348426299,2024-10-02 09:00:00,2024-10-02 21:00:00,2169
201,3,31,27.607205065674425,81.70469288032324,store201@bharauri.com,9524021652,2024-10-02 09:00:00,2024-10-02 21:00:00,4610
202,3,31,27.651644071965666,81.54973869458651,store202@bharauri.com,9720992121,2024-10-02 09:00:00,2024-10-02 21:00:00,4792
203,3,31,27.572510909454632,81.68067845345972,store203@bharauri.com,9288400676,2024-10-02 09:00:00,2024-10-02 21:00:00,4565
204,3,31,27.499631866784316,81.76736752480218,store204@bharauri.com,9284616372,2024-10-02 09:00:00,2024-10-02 21:00:00,3228
205,3,31,27.547416740121673,81.74208756088522,store205@bharauri.com,9733843439,2024-10-02 09:00:00,2024-10-02 21:00:00,1163
206,3,31,27.59961280438029,81.69411664671516,store206@bharauri.com,9953880775,2024-10-02 09:00:00,2024-10-02 21:00:00,3630
207,3,31,27.573659686474883,81.6047038873189,store207@bharauri.com,9767219829,2024-10-02 09:00:00,2024-10-02 21:00:00,1050
208,3,31,27.589738323450717,81.67608178136369,store208@bharauri.com,9582497187,2024-10-02 09:00:00,2024-10-02 21:00:00,4628
209,3,31,27.686670151110448,81.58053930279546,store209@bharauri.com,9252663878,2024-10-02 09:00:00,2024-10-02 21:00:00,4933
