store_id,operator_id,city_id,location_latitude,location_longitude,contact_email,contact_mobile,start_time,end_time,list_of_items,inventory_capacity
38,1,4,27.19484215782632,78.00081916614035,store38@agra.com,9816860547,2024-11-04 09:00:00,2024-11-04 21:00:00,[],476.8251089998605
39,1,4,27.27539440273383,77.99193270129786,store39@agra.com,9572950086,2024-11-04 09:00:00,2024-11-04 21:00:00,[],370.48755237569196
40,1,4,27.10454498034374,78.01291982220309,store40@agra.com,9819036582,2024-11-04 09:00:00,2024-11-04 21:00:00,[],322.52046540095984
41,1,5,19.007309495809157,74.76999603891932,store41@ahmadnagar.com,9079260321,2024-11-04 09:00:00,2024-11-04 21:00:00,[],379.4974430819042
42,1,5,19.16671308780905,74.70633182510245,store42@ahmadnagar.com,9471431950,2024-11-04 09:00:00,2024-11-04 21:00:00,[],382.48074161158485
43,1,5,19.077707720621945,74.72121204858924,store43@ahmadnagar.com,9682540369,2024-11-04 09:00:00,2024-11-04 21:00:00,[],369.89454004252923
44,1,5,19.114830790915764,74.69682914388696,store44@ahmadnagar.com,9267381267,2024-11-04 09:00:00,2024-11-04 21:00:00,[],289.08211459498204
45,1,5,19.11129885809148,74.78880995020644,store45@ahmadnagar.com,9692222544,2024-11-04 09:00:00,2024-11-04 21:00:00,[],256.4009174884981
46,1,5,19.066843070545932,74.73087667083108,store46@ahmadnagar.com,9172135252,2024-11-04 09:00:00,2024-11-04 21:00:00,[],448.532952079275
47,1,5,19.015050053324842,74.80621117019787,store47@ahmadnagar.com,9682673841,2024-11-04 09:00:00,2024-11-04 21:00:00,[],480.3357893014628
48,1,5,19.097184603026506,74.73731594525636,store48@ahmadnagar.com,9242330943,2024-11-04 09:00:00,2024-11-04 21:00:00,[],161.9662414344507
49,1,5,19.090204820217775,74.73657966979967,store49@ahmadnagar.com,9790617218,2024-11-04 09:00:00,2024-11-04 21:00:00,[],231.78527304258068
50,1,5,19.09839725800412,74.73202322024423,store50@ahmadnagar.com,9021579208,2024-11-04 09:00:00,2024-11-04 21:00:00,[],374.20695147701133
51,1,6,23.05164715042192,72.66634963997673,store51@ahmedabad.com,9536512828,2024-11-04 09:00:00,2024-11-04 21:00:00,[],176.53061365987452
52,1,6,23.018995437900514,72.64396097126655,store52@ahmedabad.com,9290401200,2024-11-04 09:00:00,2024-11-04 21:00:00,[],304.98049768796534
53,1,6,23.031080719959746,72.59166690204214,store53@ahmedabad.com,9577318218,2024-11-04 09:00:00,2024-11-04 21:00:00,[],407.11737210437195
54,1,6,23.057223194502452,72.67453295526383,store54@ahmedabad.com,9139526523,2024-11-04 09:00:00,2024-11-04 21:00:00,[],143.02869774108854
55,1,6,23.024048771366697,72.5935683594238,store55@ahmedabad.com,9848609047,2024-11-04 09:00:00,2024-11-04 21:00:00,[],256.77495563619254
56,1,6,22.975594358633177,72.60245702911993,store56@ahmedabad.com,9622885910,2024-11-04 09:00:00,2024-11-04 21:00:00,[],474.7953436705197
57,1,6,23.05703597616467,72.62537880403703,store57@ahmedabad.com,9101171182,2024-11-04 09:00:00,2024-11-04 21:00:00,[],105.46420253026633
58,1,6,23.01778266236561,72.5447456386939,store58@ahmedabad.com,9026006470,2024-11-04 09:00:00,2024-11-04 21:00:00,[],401.14316002763195
59,1,6,23.123579696400586,72.58442081848467,store59@ahmedabad.com,9033361462,2024-11-04 09:00:00,2024-11-04 21:00:00,[],144.9388393569289
60,1,6,23.08636536062063,72.58551816748536,store60@ahmedabad.com,9412368286,2024-11-04 09:00:00,2024-11-04 21:00:00,[],190.9201570224281
61,1,7,23.629559876455392,92.95515372939455,store61@aizawl  .com,9779181932,2024-11-04 09:00:00,2024-11-04 21:00:00,[],240.45559786838382
62,1,7,23.68697886132655,92.68739795766011,store62@aizawl  .com,9582225649,2024-11-04 09:00:00,2024-11-04 21:00:00,[],313.23342053244824
63,1,7,23.926602744281322,92.8199496986202,store63@aizawl  .com,9682216302,2024-11-04 09:00:00,2024-11-04 21:00:00,[],391.300341976485
64,1,7,23.716051355626522,92.72328233379763,store64@aizawl  .com,9771120268,2024-11-04 09:00:00,2024-11-04 21:00:00,[],403.7573976496503
65,1,7,23.49502627893928,92.766554451578,store65@aizawl  .com,9709565765,2024-11-04 09:00:00,2024-11-04 21:00:00,[],337.41532820760045
66,1,7,23.693401772295292,92.98315872675988,store66@aizawl  .com,9960770747,2024-11-04 09:00:00,2024-11-04 21:00:00,[],340.59426193850743
67,1,7,23.748256068852864,92.73442521425476,store67@aizawl  .com,9142127352,2024-11-04 09:00:00,2024-11-04 21:00:00,[],301.25046248128103
68,1,7,23.69488855371248,92.78709549336799,store68@aizawl  .com,9571783807,2024-11-04 09:00:00,2024-11-04 21:00:00,[],332.71537255092835
69,1,7,23.81874804867324,92.85563584294124,store69@aizawl  .com,9693830915,2024-11-04 09:00:00,2024-11-04 21:00:00,[],196.8870599401448
70,1,7,23.68379792233557,92.89340537944346,store70@aizawl  .com,9281984661,2024-11-04 09:00:00,2024-11-04 21:00:00,[],400.90252918573117
71,1,9,20.709391844308566,76.99833508463801,store71@akola.com,9664811005,2024-11-04 09:00:00,2024-11-04 21:00:00,[],190.71516152636843
72,1,9,20.736761745964756,77.04473852369323,store72@akola.com,9921058362,2024-11-04 09:00:00,2024-11-04 21:00:00,[],119.16103519493393
73,1,9,20.7088892828656,77.11886713272192,store73@akola.com,9170832936,2024-11-04 09:00:00,2024-11-04 21:00:00,[],174.0166936393286
74,1,9,20.741415476507246,76.90921919707743,store74@akola.com,9726120967,2024-11-04 09:00:00,2024-11-04 21:00:00,[],384.52837872287375
75,1,9,20.640467309448212,77.03905103721874,store75@akola.com,9405473824,2024-11-04 09:00:00,2024-11-04 21:00:00,[],271.076987716421
76,1,9,20.70523974776081,76.98160658558832,store76@akola.com,9212010292,2024-11-04 09:00:00,2024-11-04 21:00:00,[],324.04295400031754
77,1,9,20.77044318762238,77.11557882255038,store77@akola.com,9098712698,2024-11-04 09:00:00,2024-11-04 21:00:00,[],413.81939079566934
78,1,9,20.77247732178432,76.96780628131489,store78@akola.com,9922987821,2024-11-04 09:00:00,2024-11-04 21:00:00,[],383.34294739751755
79,1,9,20.789091109329245,76.9461128974125,store79@akola.com,9051089874,2024-11-04 09:00:00,2024-11-04 21:00:00,[],493.7975730455914
80,1,9,20.776981817233946,76.99100604069837,store80@akola.com,9443295444,2024-11-04 09:00:00,2024-11-04 21:00:00,[],340.3750643070781
81,1,10,9.548189805015236,76.33102503910186,store81@alappuzha.com,9859096308,2024-11-04 09:00:00,2024-11-04 21:00:00,[],347.61532055474663
82,1,10,9.61793056380714,76.33575755430445,store82@alappuzha.com,9123652700,2024-11-04 09:00:00,2024-11-04 21:00:00,[],319.00269853501703
83,1,10,9.468386174383769,76.47679654842575,store83@alappuzha.com,9390890444,2024-11-04 09:00:00,2024-11-04 21:00:00,[],395.4261587969703
84,1,10,9.625004087931856,76.3981446168298,store84@alappuzha.com,9333016290,2024-11-04 09:00:00,2024-11-04 21:00:00,[],451.48828432058264
85,1,10,9.492723439273826,76.35924239818435,store85@alappuzha.com,9186753196,2024-11-04 09:00:00,2024-11-04 21:00:00,[],118.30105867036892
86,1,10,9.567055421889581,76.29898916503925,store86@alappuzha.com,9011040009,2024-11-04 09:00:00,2024-11-04 21:00:00,[],466.94763706455717
87,1,10,9.505965016294011,76.4267349064068,store87@alappuzha.com,9179705219,2024-11-04 09:00:00,2024-11-04 21:00:00,[],134.82604936008437
88,1,10,9.522122300078177,76.21558043184355,store88@alappuzha.com,9036414458,2024-11-04 09:00:00,2024-11-04 21:00:00,[],275.4513615925544
89,1,10,9.565778638285526,76.21099890751061,store89@alappuzha.com,9719151737,2024-11-04 09:00:00,2024-11-04 21:00:00,[],224.05249852810772
90,1,10,9.457954083189376,76.36717669026024,store90@alappuzha.com,9141419641,2024-11-04 09:00:00,2024-11-04 21:00:00,[],185.06814398267977
91,1,11,27.894440922512864,78.03408488636737,store91@aligarh.com,9370221343,2024-11-04 09:00:00,2024-11-04 21:00:00,[],384.38831549511406
92,1,11,27.90748209788656,78.16756795407794,store92@aligarh.com,9826139858,2024-11-04 09:00:00,2024-11-04 21:00:00,[],366.35705930909853
93,1,11,27.84165281520645,78.02235296706792,store93@aligarh.com,9700655930,2024-11-04 09:00:00,2024-11-04 21:00:00,[],185.40661406523466
94,1,11,27.702867302856745,78.01674596796725,store94@aligarh.com,9094259019,2024-11-04 09:00:00,2024-11-04 21:00:00,[],360.121926910898
95,1,11,27.995443305596282,78.05939620495371,store95@aligarh.com,9755363317,2024-11-04 09:00:00,2024-11-04 21:00:00,[],113.0484509248574
96,1,11,27.75959566785779,78.06978167474854,store96@aligarh.com,9043218253,2024-11-04 09:00:00,2024-11-04 21:00:00,[],168.321613852701
97,1,11,27.850367641502466,77.85356900189566,store97@aligarh.com,9688437951,2024-11-04 09:00:00,2024-11-04 21:00:00,[],417.8665308729568
98,1,11,27.988106057506716,77.96671041855302,store98@aligarh.com,9810733190,2024-11-04 09:00:00,2024-11-04 21:00:00,[],236.8389031717887
99,1,11,27.919010434929508,78.1087603043638,store99@aligarh.com,9081638143,2024-11-04 09:00:00,2024-11-04 21:00:00,[],359.42826575383253
100,1,11,27.851080083777376,78.09322625400834,store100@aligarh.com,9065345453,2024-11-04 09:00:00,2024-11-04 21:00:00,[],257.475548911131
101,1,12,26.500184474049693,89.60106657528782,store101@alipurduar.com,9552900667,2024-11-04 09:00:00,2024-11-04 21:00:00,[],140.60989207229034
102,1,12,26.543358281193193,89.58896062186524,store102@alipurduar.com,9404534130,2024-11-04 09:00:00,2024-11-04 21:00:00,[],245.6796562630669
103,1,12,26.530507563147633,89.55280796382979,store103@alipurduar.com,9292880300,2024-11-04 09:00:00,2024-11-04 21:00:00,[],195.90515987724882
104,1,12,26.491326581159115,89.50791839791226,store104@alipurduar.com,9336285431,2024-11-04 09:00:00,2024-11-04 21:00:00,[],477.8776698665777
105,1,12,26.466556458333084,89.48220235734205,store105@alipurduar.com,9386544885,2024-11-04 09:00:00,2024-11-04 21:00:00,[],265.0602382134225
106,1,12,26.491183584155646,89.51440904398979,store106@alipurduar.com,9141304151,2024-11-04 09:00:00,2024-11-04 21:00:00,[],278.6457970176384
107,1,12,26.502446901298107,89.54012099522645,store107@alipurduar.com,9731669927,2024-11-04 09:00:00,2024-11-04 21:00:00,[],400.87135488988497
108,1,12,26.508528276226027,89.53130491308481,store108@alipurduar.com,9261379302,2024-11-04 09:00:00,2024-11-04 21:00:00,[],221.29749297086641
109,1,12,26.487405177570096,89.49038604760723,store109@alipurduar.com,9679791319,2024-11-04 09:00:00,2024-11-04 21:00:00,[],302.4591341745678
110,1,12,26.486574714622172,89.5435137153326,store110@alipurduar.com,9244255979,2024-11-04 09:00:00,2024-11-04 21:00:00,[],274.80567634490217
111,1,13,25.51710348818729,81.84720113269434,store111@allahabad.com,9573445081,2024-11-04 09:00:00,2024-11-04 21:00:00,[],402.45224588531585
112,1,13,25.463330633963025,81.78247908557458,store112@allahabad.com,9461855619,2024-11-04 09:00:00,2024-11-04 21:00:00,[],281.7947029740678
113,1,13,25.36022040842825,81.92100527577291,store113@allahabad.com,9808892079,2024-11-04 09:00:00,2024-11-04 21:00:00,[],239.03528517662696
114,1,13,25.47840556231606,81.86073982086154,store114@allahabad.com,9501086459,2024-11-04 09:00:00,2024-11-04 21:00:00,[],326.9937815236942
115,1,13,25.43810200947444,81.82650741343741,store115@allahabad.com,9798923332,2024-11-04 09:00:00,2024-11-04 21:00:00,[],198.8917427386795
116,1,13,25.48020000209651,81.92508072429214,store116@allahabad.com,9006226405,2024-11-04 09:00:00,2024-11-04 21:00:00,[],389.67981560435925
117,1,13,25.43570862864595,81.83830258302612,store117@allahabad.com,9582617079,2024-11-04 09:00:00,2024-11-04 21:00:00,[],365.24933274826236
118,1,13,25.322443765100076,81.86697373325313,store118@allahabad.com,9142763801,2024-11-04 09:00:00,2024-11-04 21:00:00,[],243.78995517925796
119,1,13,25.442034115305045,81.80911202607264,store119@allahabad.com,9093340432,2024-11-04 09:00:00,2024-11-04 21:00:00,[],160.82316011912837
120,1,13,25.390084578798103,81.86128164357854,store120@allahabad.com,9436755572,2024-11-04 09:00:00,2024-11-04 21:00:00,[],224.9264510845733
121,1,14,27.417650204553258,76.4757396980207,store121@alwar.com,9834795969,2024-11-04 09:00:00,2024-11-04 21:00:00,[],341.75194837794106
122,1,14,27.622884368154754,76.55042950371461,store122@alwar.com,9833804894,2024-11-04 09:00:00,2024-11-04 21:00:00,[],318.02893727560047
123,1,14,27.731370590651657,76.5005882184427,store123@alwar.com,9053564052,2024-11-04 09:00:00,2024-11-04 21:00:00,[],233.96052553928476
124,1,14,27.40756532819415,76.7705171424026,store124@alwar.com,9042159310,2024-11-04 09:00:00,2024-11-04 21:00:00,[],453.12693713537874
125,1,14,27.61369966093896,76.56365348129226,store125@alwar.com,9703255003,2024-11-04 09:00:00,2024-11-04 21:00:00,[],246.47841424371944
126,1,14,27.444496418961982,76.68082951631834,store126@alwar.com,9260523617,2024-11-04 09:00:00,2024-11-04 21:00:00,[],213.52896510048123
127,1,14,27.48492009807647,76.57169467813151,store127@alwar.com,9826635783,2024-11-04 09:00:00,2024-11-04 21:00:00,[],193.71906318133338
128,1,14,27.530359878902548,76.51915553491253,store128@alwar.com,9967464182,2024-11-04 09:00:00,2024-11-04 21:00:00,[],301.2007449532125
129,1,14,27.444697507238043,76.59364498720477,store129@alwar.com,9409958340,2024-11-04 09:00:00,2024-11-04 21:00:00,[],371.04025569995844
130,1,14,27.49184619612393,76.66210353900144,store130@alwar.com,9812867626,2024-11-04 09:00:00,2024-11-04 21:00:00,[],187.25026525401364
131,1,15,30.300502760545857,76.79588846230664,store131@ambala.com,9076578959,2024-11-04 09:00:00,2024-11-04 21:00:00,[],246.4580198359541
132,1,15,30.41353079145522,76.92718110340854,store132@ambala.com,9250125088,2024-11-04 09:00:00,2024-11-04 21:00:00,[],318.9864054865983
133,1,15,30.3457180367598,76.61692265390884,store133@ambala.com,9154508387,2024-11-04 09:00:00,2024-11-04 21:00:00,[],480.50540009931655
134,1,15,30.39507786515657,76.78577831119412,store134@ambala.com,9028038257,2024-11-04 09:00:00,2024-11-04 21:00:00,[],193.12579649183394
135,1,15,30.3135495393132,76.90667573614962,store135@ambala.com,9552930085,2024-11-04 09:00:00,2024-11-04 21:00:00,[],313.3990445292941
136,1,15,30.37365144916871,76.87654688089057,store136@ambala.com,9023238245,2024-11-04 09:00:00,2024-11-04 21:00:00,[],418.3851410111559
137,1,15,30.43813508841526,76.78363482763179,store137@ambala.com,9540914845,2024-11-04 09:00:00,2024-11-04 21:00:00,[],151.7074745357215
138,1,15,30.39079297841206,76.88516854813051,store138@ambala.com,9320324625,2024-11-04 09:00:00,2024-11-04 21:00:00,[],227.39633014603828
139,1,15,30.366165875620318,76.78890739675799,store139@ambala.com,9277734565,2024-11-04 09:00:00,2024-11-04 21:00:00,[],120.50079562330302
140,1,15,30.358221899813106,76.79984087182957,store140@ambala.com,9241130666,2024-11-04 09:00:00,2024-11-04 21:00:00,[],464.39135361377294
141,1,16,20.933772807445234,77.76364484316176,store141@amaravati.com,9198047981,2024-11-04 09:00:00,2024-11-04 21:00:00,[],342.49455076482843
142,1,16,20.89696274836193,77.74493490156574,store142@amaravati.com,9484327422,2024-11-04 09:00:00,2024-11-04 21:00:00,[],334.74193042458927
143,1,16,20.893361695315136,77.78157751315216,store143@amaravati.com,9703170083,2024-11-04 09:00:00,2024-11-04 21:00:00,[],213.9204918065368
144,1,16,20.965423226726603,77.77226774131114,store144@amaravati.com,9544061588,2024-11-04 09:00:00,2024-11-04 21:00:00,[],483.7652419073471
145,1,16,20.833472683240572,77.84725032519984,store145@amaravati.com,9716219601,2024-11-04 09:00:00,2024-11-04 21:00:00,[],281.74377676344596
146,1,16,20.925695156373422,77.73746712041728,store146@amaravati.com,9964225483,2024-11-04 09:00:00,2024-11-04 21:00:00,[],372.9506556368614
147,1,16,20.97568134838777,77.74743962648532,store147@amaravati.com,9185312362,2024-11-04 09:00:00,2024-11-04 21:00:00,[],393.03601929069083
148,1,16,20.902215932992792,77.60446460237719,store148@amaravati.com,9138753231,2024-11-04 09:00:00,2024-11-04 21:00:00,[],370.56827024070674
149,1,16,20.817005738061503,77.84432554458942,store149@amaravati.com,9643392252,2024-11-04 09:00:00,2024-11-04 21:00:00,[],241.37814187941768
150,1,16,20.975982032242488,77.73341064992242,store150@amaravati.com,9859414699,2024-11-04 09:00:00,2024-11-04 21:00:00,[],370.72215976081753
151,1,17,31.633686319970035,74.76339162340744,store151@amritsar.com,9897742770,2024-11-04 09:00:00,2024-11-04 21:00:00,[],444.771463925536
152,1,17,31.548827716648862,74.85634021226588,store152@amritsar.com,9259545643,2024-11-04 09:00:00,2024-11-04 21:00:00,[],373.19002541841746
153,1,17,31.691214155297114,74.91023140295684,store153@amritsar.com,9333975586,2024-11-04 09:00:00,2024-11-04 21:00:00,[],205.95093389060384
154,1,17,31.66425266357966,74.93816504185332,store154@amritsar.com,9540282452,2024-11-04 09:00:00,2024-11-04 21:00:00,[],234.34001413554574
155,1,17,31.511610713708187,74.87812684155564,store155@amritsar.com,9982404002,2024-11-04 09:00:00,2024-11-04 21:00:00,[],143.23458818973478
156,1,17,31.657170860179153,74.83899025334593,store156@amritsar.com,9087481805,2024-11-04 09:00:00,2024-11-04 21:00:00,[],197.64559194124672
157,1,17,31.622339970617702,74.87569857147588,store157@amritsar.com,9525008486,2024-11-04 09:00:00,2024-11-04 21:00:00,[],336.49330115650514
158,1,17,31.637544634846908,74.84320875137595,store158@amritsar.com,9364326105,2024-11-04 09:00:00,2024-11-04 21:00:00,[],434.2749312116404
159,1,17,31.593495544264677,74.86084982469016,store159@amritsar.com,9216494241,2024-11-04 09:00:00,2024-11-04 21:00:00,[],252.97289765055933
160,1,17,31.63098614835813,74.86267181882437,store160@amritsar.com,9216693759,2024-11-04 09:00:00,2024-11-04 21:00:00,[],409.36056995231024
161,1,18,23.83396804964578,86.82911780903427,store161@asansol.com,9236418716,2024-11-04 09:00:00,2024-11-04 21:00:00,[],127.65402699716768
162,1,18,23.743040217824944,87.09124670036195,store162@asansol.com,9440442258,2024-11-04 09:00:00,2024-11-04 21:00:00,[],322.4713334442234
163,1,18,23.635919784660086,86.96104606556402,store163@asansol.com,9195264357,2024-11-04 09:00:00,2024-11-04 21:00:00,[],408.30978228536156
164,1,18,23.767898648268996,87.04971604194039,store164@asansol.com,9537363346,2024-11-04 09:00:00,2024-11-04 21:00:00,[],342.8497392903953
165,1,18,23.74393744122747,86.88142860250139,store165@asansol.com,9785377262,2024-11-04 09:00:00,2024-11-04 21:00:00,[],270.6851846677154
166,1,18,23.487522414004616,86.98088381108398,store166@asansol.com,9404517240,2024-11-04 09:00:00,2024-11-04 21:00:00,[],136.9657416864012
167,1,18,23.722551787916142,86.8699420570555,store167@asansol.com,9761215666,2024-11-04 09:00:00,2024-11-04 21:00:00,[],372.74374792193106
168,1,18,23.78575032418018,86.8910170303441,store168@asansol.com,9400760900,2024-11-04 09:00:00,2024-11-04 21:00:00,[],190.3713094350166
169,1,18,23.598862670287613,86.84057846337167,store169@asansol.com,9820121776,2024-11-04 09:00:00,2024-11-04 21:00:00,[],398.36781995290846
170,1,18,23.554013984932066,87.1088922477858,store170@asansol.com,9344737589,2024-11-04 09:00:00,2024-11-04 21:00:00,[],160.96515653074096
171,1,19,19.98237162052962,75.4395618601696,store171@aurangabad.com,9292503506,2024-11-04 09:00:00,2024-11-04 21:00:00,[],472.71829607511955
172,1,19,19.944364632451816,75.40376334306283,store172@aurangabad.com,9964891751,2024-11-04 09:00:00,2024-11-04 21:00:00,[],490.66630278936213
173,1,19,19.86360235125155,75.39893735757545,store173@aurangabad.com,9565750494,2024-11-04 09:00:00,2024-11-04 21:00:00,[],199.0786936804057
174,1,19,19.8476176418381,75.51115640370502,store174@aurangabad.com,9672187952,2024-11-04 09:00:00,2024-11-04 21:00:00,[],195.88188314181787
175,1,19,19.878956062241997,75.30825991747305,store175@aurangabad.com,9414786764,2024-11-04 09:00:00,2024-11-04 21:00:00,[],319.5215144769009
176,1,19,19.892539490889078,75.37992790338708,store176@aurangabad.com,9499656396,2024-11-04 09:00:00,2024-11-04 21:00:00,[],479.5813016209151
177,1,19,19.824904864106227,75.28482723021011,store177@aurangabad.com,9694961129,2024-11-04 09:00:00,2024-11-04 21:00:00,[],222.1063742282555
178,1,19,19.758779791398332,75.3693827099327,store178@aurangabad.com,9940661385,2024-11-04 09:00:00,2024-11-04 21:00:00,[],273.5684932841473
179,1,19,19.884041889162273,75.39941634232422,store179@aurangabad.com,9052913004,2024-11-04 09:00:00,2024-11-04 21:00:00,[],437.1309493745695
180,1,19,19.97726316739048,75.40335998189579,store180@aurangabad.com,9066058409,2024-11-04 09:00:00,2024-11-04 21:00:00,[],435.6290744176502
181,1,20,24.717014923431908,84.3670696428217,store181@aurangabad.com,9786974552,2024-11-04 09:00:00,2024-11-04 21:00:00,[],131.78004873051847
182,1,20,24.71890178201611,84.26602567645067,store182@aurangabad.com,9868413155,2024-11-04 09:00:00,2024-11-04 21:00:00,[],187.77321421866841
183,1,20,24.75810926150975,84.26066396368974,store183@aurangabad.com,9573742765,2024-11-04 09:00:00,2024-11-04 21:00:00,[],275.80217033684403
184,1,20,24.669243008265973,84.25257201834609,store184@aurangabad.com,9557124239,2024-11-04 09:00:00,2024-11-04 21:00:00,[],275.6974675596931
185,1,20,24.651073027018985,84.40957549316563,store185@aurangabad.com,9633354293,2024-11-04 09:00:00,2024-11-04 21:00:00,[],461.5421127714924
186,1,20,24.659202648916764,84.41409312279377,store186@aurangabad.com,9122406487,2024-11-04 09:00:00,2024-11-04 21:00:00,[],476.7208309168238
187,1,20,24.749484941007896,84.37688713264498,store187@aurangabad.com,9035285287,2024-11-04 09:00:00,2024-11-04 21:00:00,[],452.2828558286868
188,1,20,24.732145214097766,84.37630841202625,store188@aurangabad.com,9332761860,2024-11-04 09:00:00,2024-11-04 21:00:00,[],174.54860316338826
189,1,20,24.77333288450444,84.36000853965461,store189@aurangabad.com,9321901489,2024-11-04 09:00:00,2024-11-04 21:00:00,[],497.6926286286742
190,1,20,24.68071077178314,84.32501319762886,store190@aurangabad.com,9008040352,2024-11-04 09:00:00,2024-11-04 21:00:00,[],359.3491696392621
